Week Ending/Date,Location,Average_Price
18/09/2021,SOUTH INDIA,104.62(188.96)
11/09/2021,SOUTH INDIA,99.79(192.74)
04/09/2021,SOUTH INDIA,102.26(190.88)
28/08/2021,SOUTH INDIA,101.73(181.85)
21/08/2021,SOUTH INDIA,92.48(169.12)
14/08/2021,SOUTH INDIA,100.14(163.06)
07/08/2021,SOUTH INDIA,102.21(147.20)
31/07/2021,SOUTH INDIA,102.28(142.57)
24/07/2021,SOUTH INDIA,101.15(138.99)
17/07/2021,SOUTH INDIA,102.39(132.91)
10/07/2021,SOUTH INDIA,101.51(126.35)
03/07/2021,SOUTH INDIA,107.56(117.05)
26/06/2021,SOUTH INDIA,106.57(111.81)
19/06/2021,SOUTH INDIA,110.46(109.20)
12/06/2021,SOUTH INDIA,120.16(104.96)
05/06/2021,SOUTH INDIA,124.65(101.64)
29/05/2021,SOUTH INDIA,142.51(100.99)
22/05/2021,SOUTH INDIA,136.50(99.35)
15/05/2021,SOUTH INDIA,131.67(101.10)
08/05/2021,SOUTH INDIA,126.25(102.94)
05/05/2021,SOUTH INDIA,126.25(102.94)
01/05/2021,SOUTH INDIA,122.20(97.44)
24/04/2021,SOUTH INDIA,124.34(104.65)
17/04/2021,SOUTH INDIA,125.86(130.27)
10/04/2021,SOUTH INDIA,130.63(121.58)
03/04/2021,SOUTH INDIA,121.85(NS)
27/03/2021,SOUTH INDIA,143.37(NS)
20/03/2021,SOUTH INDIA,142.51(90.88)
13/03/2021,SOUTH INDIA,141.61(92.98)
06/03/2021,SOUTH INDIA,139.13(94.38)
27/02/2021,SOUTH INDIA,145.16(89.29)
20/02/2021,SOUTH INDIA,147.02(94.28)
13/02/2021,SOUTH INDIA,147.66(95.72)
06/02/2021,SOUTH INDIA,145.07(94.78)
30/01/2021,SOUTH INDIA,149.60(96.34)
23/01/2021,SOUTH INDIA,148.17(97.50)
16/01/2021,SOUTH INDIA,149.09(97.59)
09/01/2021,SOUTH INDIA,147.05(97.73)
02/01/2021,SOUTH INDIA,108.74(87.06)
25/12/2021,ALL INDIA,166.93(165.32)
18/12/2021,ALL INDIA,170.75(162.53)
11/12/2021,ALL INDIA,176.17(163.54)
04/12/2021,ALL INDIA,174.59(165.37)
27/11/2021,ALL INDIA,179.60(174.54)
20/11/2021,ALL INDIA,181.40(180.39)
13/11/2021,ALL INDIA,177.97(196.97)
06/11/2021,ALL INDIA,178.64(196.13)
30/10/2021,ALL INDIA,171.37(186.39)
23/10/2021,ALL INDIA,174.57(205.66)
16/10/2021,ALL INDIA,96.79(209.53)
09/10/2021,ALL INDIA,170.47(221.55)
02/10/2021,ALL INDIA,176.41(236.36)
25/09/2021,ALL INDIA,175.04(247.54)
18/09/2021,ALL INDIA,170.77(254.67)
11/09/2021,ALL INDIA,172.75(247.34)
04/09/2021,ALL INDIA,172.99(262.91)
28/08/2021,ALL INDIA,171.25(262.29)
21/08/2021,ALL INDIA,176.86(262.22)
14/08/2021,ALL INDIA,170.36(254.64)
07/08/2021,ALL INDIA,176.63(253.63)
31/07/2021,ALL INDIA,174.76(244.56)
24/07/2021,ALL INDIA,175.83(220.03)
17/07/2021,ALL INDIA,178.50(232.61)
10/07/2021,ALL INDIA,180.08(200.89)
03/07/2021,ALL INDIA,191.43(219.07)
26/06/2021,ALL INDIA,185.75(209.93)
19/06/2021,ALL INDIA,185.41(195.72)
12/06/2021,ALL INDIA,199.95(176.36)
05/06/2021,ALL INDIA,192.54(175.01)
29/05/2021,ALL INDIA,196.49(149.33)
22/05/2021,ALL INDIA,190.04(151.28)
15/05/2021,ALL INDIA,177.79(155.76)
08/05/2021,ALL INDIA,180.81(130.96)
05/05/2021,ALL INDIA,180.81(130.96)
01/05/2021,ALL INDIA,173.08(126.48)
24/04/2021,ALL INDIA,179.76(110.53)
17/04/2021,ALL INDIA,173.62(130.27)
10/04/2021,ALL INDIA,175.82(121.58)
03/04/2021,ALL INDIA,130.08(NS)
27/03/2021,ALL INDIA,149.06(NS)
20/03/2021,ALL INDIA,142.51(90.16)
13/03/2021,ALL INDIA,144.19(92.34)
06/03/2021,ALL INDIA,143.07(92.18)
27/02/2021,ALL INDIA,152.87(94.35)
20/02/2021,ALL INDIA,155.11(95.98)
13/02/2021,ALL INDIA,155.71(99.44)
06/02/2021,ALL INDIA,157.17(104.64)
30/01/2021,ALL INDIA,162.63(110.13)
23/01/2021,ALL INDIA,166.93(115.19)
16/01/2021,ALL INDIA,169.50(120.01)
09/01/2021,ALL INDIA,169.99(125.63)
02/01/2021,ALL INDIA,176.19(132.36)
