Week Ending/Date,Location,Average_Price
13/06/2015,SOUTH INDIA,73.19 (83.74)
06/06/2015,SOUTH INDIA,75.13 (85.23)
30/05/2015,SOUTH INDIA,74.98 (87.55)
23/05/2015,SOUTH INDIA,76.18 (89.07)
16/05/2015,SOUTH INDIA,78.96 (90.65)
09/05/2015,SOUTH INDIA,80.51(92.80)
02/05/2015,SOUTH INDIA,82.74 (90.80)
25/04/2015,SOUTH INDIA,86.46 (88.36)
18/04/2015,SOUTH INDIA,85.90 (72.54)
11/04/2015,SOUTH INDIA,85.87 (87.52)
04/04/2015,SOUTH INDIA,75.24 (86.59)
28/03/2015,SOUTH INDIA,86.31(88.29)
21/03/2015,SOUTH INDIA,85.56(90.77)
14/03/2015,SOUTH INDIA,84.86(92.24)
07/03/2015,SOUTH INDIA,85.80(92.43)
28/02/2015,SOUTH INDIA,85.87(92.89)
21/02/2015,SOUTH INDIA,86.10(94.93)
14/02/2015,SOUTH INDIA,86.12(95.79)
07/02/2015,SOUTH INDIA,85.41(93.21)
31/01/2015,SOUTH INDIA,85.61(94.02)
24/01/2015,SOUTH INDIA,83.91(93.36)
17/01/2015,SOUTH INDIA,82.78(94.26)
10/01/2015,SOUTH INDIA,79.19(89.25)
03/01/2015,SOUTH INDIA,76.99(86.44)
26/12/2015,ALL INDIA,135.61 (135.68)
19/12/2015,ALL INDIA,133.05 (125.91)
12/12/2015,ALL INDIA,130.90 (128.35)
05/12/2015,ALL INDIA,134.07 (130.49)
28/11/2015,ALL INDIA,136.30 (128.64)
21/11/2015,ALL INDIA,131.36 (131.61)
14/11/2015,ALL INDIA,145.15 (131.04)
07/11/2015,ALL INDIA,131.89 (125.88)
31/10/2015,ALL INDIA,131.49 (126.39)
24/10/2015,ALL INDIA,81.94 (126.37)
17/10/2015,ALL INDIA,130.51 (128.60)
10/10/2015,ALL INDIA,129.88 (126.59)
03/10/2015,ALL INDIA,128.08 (85.43)
26/09/2015,ALL INDIA,132.12 (129.36)
19/09/2015,ALL INDIA,130.37 (129.14)
12/09/2015,ALL INDIA,133.40 (133.04)
05/09/2015,ALL INDIA,134.80 (130.22)
29/08/2015,ALL INDIA,140.35 (132.33)
22/08/2015,ALL INDIA,138.62 (133.13)
15/08/2015,ALL INDIA,134.97 (132.76)
08/08/2015,ALL INDIA,135.73 (135.33)
01/08/2015,ALL INDIA,135.10 (140.89)
25/07/2015,ALL INDIA,136.80 (138.28)
18/07/2015,ALL INDIA,135.93 (140.05)
11/07/2015,ALL INDIA,130.60 (155.90)
04/07/2015,ALL INDIA,130.83 (147.80)
27/06/2015,ALL INDIA,130.49 (142.12)
20/06/2015,ALL INDIA,126.72 (135.96)
13/06/2015,ALL INDIA,121.22 (130.32)
06/06/2015,ALL INDIA,119.65 (127.29)
30/05/2015,ALL INDIA,119.78 (129.19)
23/05/2015,ALL INDIA,115.92 (130.49)
16/05/2015,ALL INDIA,114.97 (134.26)
09/05/2015,ALL INDIA,118.13(132.58)
02/05/2015,ALL INDIA,113.76 (131.93)
25/04/2015,ALL INDIA,111.34 (127.64)
18/04/2015,ALL INDIA,111.09 (113.87)
11/04/2015,ALL INDIA,105.31 (107.54)
04/04/2015,ALL INDIA,91.31 (101.73)
28/03/2015,ALL INDIA,89.05(93.77)
21/03/2015,ALL INDIA,83.68(90.77)
14/03/2015,ALL INDIA,87.42(92.24)
07/03/2015,ALL INDIA,89.19(100.01)
28/02/2015,ALL INDIA,90.24(92.89)
21/02/2015,ALL INDIA,96.16(103.37)
14/02/2015,ALL INDIA,102.45(103.90)
07/02/2015,ALL INDIA,103.39 (106.16)
31/01/2015,ALL INDIA,110.32(107.98)
24/01/2015,ALL INDIA,112.96(109.33)
17/01/2015,ALL INDIA,118.38(112.90)
10/01/2015,ALL INDIA,117.14(114.24)
03/01/2015,ALL INDIA,118.46(117.54)
