Week Ending/Date,Location,Average_Price
29/10/2022,ALL INDIA,191.19(171.37)
22/10/2022,ALL INDIA,189.41(174.57)
15/10/2022,ALL INDIA,188.02(96.79)
08/10/2022,ALL INDIA,115.28(170.47)
01/10/2022,ALL INDIA,186.25(176.41)
24/09/2022,ALL INDIA,186.92(175.04)
17/09/2022,ALL INDIA,192.73(170.77)
10/09/2022,ALL INDIA,204.96(172.75)
03/09/2022,ALL INDIA,203.81(172.99)
27/08/2022,ALL INDIA,204.49(171.25)
20/08/2022,ALL INDIA,202.51(176.86)
13/08/2022,ALL INDIA,200.45(170.36)
06/08/2022,ALL INDIA,203.43(176.63)
30/07/2022,ALL INDIA,203.39(174.77)
23/07/2022,ALL INDIA,193.24(175.83)
16/07/2022,ALL INDIA,184.19(178.50)
09/07/2022,ALL INDIA,196.56(180.08)
02/07/2022,ALL INDIA,200.70(191.43)
25/06/2022,ALL INDIA,210.68(185.75)
18/06/2022,ALL INDIA,197.06(185.41)
11/06/2022,ALL INDIA,179.30(199.95)
04/06/2022,ALL INDIA,165.40(192.54)
28/05/2022,ALL INDIA,157.92(196.49)
21/05/2022,ALL INDIA,162.71(190.04)
14/05/2022,ALL INDIA,164.22(177.79)
07/05/2022,ALL INDIA,175.75(180.81)
30/04/2022,ALL INDIA,187.65(173.08)
23/04/2022,ALL INDIA,189.34(179.76)
16/04/2022,ALL INDIA,164.69(173.62)
09/04/2022,ALL INDIA,149.37(175.82)
02/04/2022,ALL INDIA,121.25(130.08)
26/03/2022,ALL INDIA,113.15(149.06)
19/03/2022,ALL INDIA,106.17(142.51)
12/03/2022,ALL INDIA,110.03(144.19)
05/03/2022,ALL INDIA,118.24(143.07)
26/02/2022,ALL INDIA,128.80(152.87)
19/02/2022,ALL INDIA,124.55(155.11)
12/02/2022,ALL INDIA,136.69(155.71)
05/02/2022,ALL INDIA,143.05(157.17)
29/01/2022,ALL INDIA,136.10(162.63)
22/01/2022,ALL INDIA,147.50(166.93)
15/01/2022,ALL INDIA,152.15(169.50)
08/01/2022,ALL INDIA,155.21(169.99)
01/01/2022,ALL INDIA,175.33(176.19)
