Week Ending/Date,Location,Average_Price
03/03/2012,SOUTH INDIA,77.38(77.57)
25/02/2012,SOUTH INDIA,75.60(78.80)
18/02/2012,SOUTH INDIA,76.86(76.49)
11/02/2012,SOUTH INDIA,76.62(71.94)
04/02/2012,SOUTH INDIA,64.24(68.31)
28/01/2012,SOUTH INDIA,76.71(78.95)
21/01/2012,SOUTH INDIA,73.87(80.13)
14/01/2012,SOUTH INDIA,73.33(75.80)
07/01/2012,SOUTH INDIA,72.01(73.14)
29/12/2012,ALL INDIA,136.23(108.77)
22/12/2012,ALL INDIA,128.73(101.09)
15/12/2012,ALL INDIA,129.95(97.56)
08/12/2012,ALL INDIA,130.89(100.83)
01/12/2012,ALL INDIA,132.66(100.65)
24/11/2012,ALL INDIA,130.23(102.01)
17/11/2012,ALL INDIA,129.63(103.65)
10/11/2012,ALL INDIA,126.35(105.97)
03/11/2012,ALL INDIA,125.53(106.63)
27/10/2012,ALL INDIA,89.40(106.20)
20/10/2012,ALL INDIA,125.71(107.59)
13/10/2012,ALL INDIA,127.65(106.60)
06/10/2012,ALL INDIA,118.52(77.43)
29/09/2012,ALL INDIA,129.90(108.68)
22/09/2012,ALL INDIA,131.79(106.63)
15/09/2012,ALL INDIA,134.38(106.55)
08/09/2012,ALL INDIA,131.91(109.92)
01/09/2012,ALL INDIA,138.68(105.38)
25/08/2012,ALL INDIA,133.85(106.98)
18/08/2012,ALL INDIA,131.48(106.19)
11/08/2012,ALL INDIA,134.74(107.35)
04/08/2012,ALL INDIA,134.43(106.28)
28/07/2012,ALL INDIA,133.41(106.75)
21/07/2012,ALL INDIA,132.09(112.51)
14/07/2012,ALL INDIA,128.23(116.56)
07/07/2012,ALL INDIA,129.01(111.97)
30/06/2012,ALL INDIA,128.13(110.36)
23/06/2012,ALL INDIA,131.04(108.06)
16/06/2012,ALL INDIA,138.58(103.80)
09/06/2012,ALL INDIA,139.84(101.16)
02/06/2012,ALL INDIA,138.42(101.55)
26/05/2012,ALL INDIA,137.93(106.11)
19/05/2012,ALL INDIA,132.54(101.32)
12/05/2012,ALL INDIA,128.41(101.45)
05/05/2012,ALL INDIA,125.78(101.87)
28/04/2012,ALL INDIA,119.20(96.06)
21/04/2012,ALL INDIA,109.09(94.29)
14/04/2012,ALL INDIA,99.84(90.20)
07/04/2012,ALL INDIA,86.19(83.17)
31/03/2012,ALL INDIA,83.84(73.75)
24/03/2012,ALL INDIA,80.17(72.98)
17/03/2012,ALL INDIA,79.18(74.63)
10/03/2012,ALL INDIA,82.52(80.87)
03/03/2012,ALL INDIA,85.30(81.68)
25/02/2012,ALL INDIA,85.98(83.45)
18/02/2012,ALL INDIA,89.36(86.48)
11/02/2012,ALL INDIA,89.46(89.92)
04/02/2012,ALL INDIA,75.90(78.34)
28/01/2012,ALL INDIA,92.21(97.36)
21/01/2012,ALL INDIA,94.10(97.57)
14/01/2012,ALL INDIA,96.02(97.21)
07/01/2012,ALL INDIA,97.61(98.22)
