Week Ending/Date,Location,Average_Price
10/12/2011,SOUTH INDIA,67.95(70.89)
03/12/2011,SOUTH INDIA,66.33(71.44)
19/11/2011,SOUTH INDIA,68.86(71.89)
12/11/2011,SOUTH INDIA,70.87(73.02)
05/11/2011,SOUTH INDIA,71.08(73.68)
29/10/2011,SOUTH INDIA,72.84(70.86)
22/10/2011,SOUTH INDIA,74.35(70.65)
15/10/2011,SOUTH INDIA,76.00(73.10)
08/10/2011,SOUTH INDIA,77.43(70.75)
01/10/2011,SOUTH INDIA,76.41(70.63)
24/09/2011,SOUTH INDIA,73.41(70.05)
17/09/2011,SOUTH INDIA,70.48(74.88)
10/09/2011,SOUTH INDIA,60.73(68.39)
03/09/2011,SOUTH INDIA,68.62(62.63)
27/08/2011,SOUTH INDIA,67.16(53.25)
20/08/2011,SOUTH INDIA,65.33(60.69)
13/08/2011,SOUTH INDIA,65.43(60.74)
06/08/2011,SOUTH INDIA,64.12(60.89)
30/07/2011,SOUTH INDIA,62.99(60.03)
23/07/2011,SOUTH INDIA,63.76(59.77)
16/07/2011,SOUTH INDIA,64.65(60.10)
09/07/2011,SOUTH INDIA,63.38(59.49)
02/07/2011,SOUTH INDIA,64.27(57.92)
25/06/2011,SOUTH INDIA,63.57(57.50)
18/06/2011,SOUTH INDIA,63.07(58.81)
11/06/2011,SOUTH INDIA,62.43(59.80)
04/06/2011,SOUTH INDIA,62.53(63.37)
28/05/2011,SOUTH INDIA,64.41(65.71)
21/05/2011,SOUTH INDIA,65.78(64.03)
14/05/2011,SOUTH INDIA,67.32(67.22)
07/05/2011,SOUTH INDIA,72.53(66.63)
30/04/2011,SOUTH INDIA,71.86(78.77)
23/04/2011,SOUTH INDIA,63.13(71.73)
16/04/2011,SOUTH INDIA,72.74(71.61)
09/04/2011,SOUTH INDIA,74.61(72.31)
02/04/2011,SOUTH INDIA,73.53(63.70)
26/03/2011,SOUTH INDIA,72.98(70.55)
19/03/2011,SOUTH INDIA,74.63(70.67)
12/03/2011,SOUTH INDIA,76.24(69.26)
05/03/2011,SOUTH INDIA,77.57(69.24)
26/02/2011,SOUTH INDIA,78.80(72.80)
19/02/2011,SOUTH INDIA,76.49(73.47)
05/02/2011,SOUTH INDIA,78.34(73.43)
29/01/2011,SOUTH INDIA,78.95(75.35)
22/01/2011,SOUTH INDIA,80.13(75.21)
15/01/2011,SOUTH INDIA,75.80(74.91)
08/01/2011,SOUTH INDIA,73.14(75.75)
01/01/2011,SOUTH INDIA,N.S.(76.77)
26/11/2011,ALL INDIA,102.01(110.21)
31/12/2011,ALL INDIA,108.77(127.77)
24/12/2011,ALL INDIA,101.09(104.40)
17/12/2011,ALL INDIA,97.56(105.72)
10/12/2011,ALL INDIA,100.83(107.35)
03/12/2011,ALL INDIA,100.65(112.08)
19/11/2011,ALL INDIA,103.65(112.40)
12/11/2011,ALL INDIA,105.97(113.79)
05/11/2011,ALL INDIA,106.63(116.41)
29/10/2011,ALL INDIA,106.20(113.89)
22/10/2011,ALL INDIA,107.59(102.81)
15/10/2011,ALL INDIA,106.60(112.60)
08/10/2011,ALL INDIA,77.43(115.89)
01/10/2011,ALL INDIA,108.68(113.92)
24/09/2011,ALL INDIA,106.63(116.08)
17/09/2011,ALL INDIA,106.55(114.90)
10/09/2011,ALL INDIA,109.92(113.39)
03/09/2011,ALL INDIA,105.38(111.18)
27/08/2011,ALL INDIA,106.98(114.39)
20/08/2011,ALL INDIA,106.19(112.10)
13/08/2011,ALL INDIA,107.35(110.76)
06/08/2011,ALL INDIA,106.28(110.31)
30/07/2011,ALL INDIA,106.75(108.54)
23/07/2011,ALL INDIA,112.51(105.83)
16/07/2011,ALL INDIA,116.56(106.51)
09/07/2011,ALL INDIA,118.46(105.86)
02/07/2011,ALL INDIA,114.08(101.28)
25/06/2011,ALL INDIA,111.90(102.13)
18/06/2011,ALL INDIA,108.14(95.86)
11/06/2011,ALL INDIA,104.15(92.88)
04/06/2011,ALL INDIA,103.49(96.73)
28/05/2011,ALL INDIA,108.27(103.33)
21/05/2011,ALL INDIA,104.69(97.01)
14/05/2011,ALL INDIA,102.59(100.57)
07/05/2011,ALL INDIA,106.79(95.46)
30/04/2011,ALL INDIA,101.76(90.96)
23/04/2011,ALL INDIA,98.66(87.47)
16/04/2011,ALL INDIA,89.28(83.90)
09/04/2011,ALL INDIA,90.38(80.80)
02/04/2011,ALL INDIA,73.75(67.89)
26/03/2011,ALL INDIA,72.98(70.55)
19/03/2011,ALL INDIA,74.63(70.67)
12/03/2011,ALL INDIA,80.87(73.27)
05/03/2011,ALL INDIA,81.68(77.90)
26/02/2011,ALL INDIA,83.45(85.40)
19/02/2011,ALL INDIA,86.48(88.55)
05/02/2011,ALL INDIA,93.27(90.56)
29/01/2011,ALL INDIA,97.36(93.71)
22/01/2011,ALL INDIA,97.57(94.06)
15/01/2011,ALL INDIA,97.21(88.17)
08/01/2011,ALL INDIA,98.22(97.19)
01/01/2011,ALL INDIA,113.00(102.29)
