Week Ending/Date,Location,Average_Price
19/04/2014,ALL INDIA,113.89(129.73)
12/04/2014,ALL INDIA,107.54(129.31)
05/04/2014,ALL INDIA,101.73(125.47)
29/03/2014,ALL INDIA,93.77(109.15)
22/03/2014,ALL INDIA,90.77(124.52)
15/03/2014,ALL INDIA,92.24(111.82)
08/03/2014,ALL INDIA,100.00 (116.67)
01/03/2014,ALL INDIA,92.89 (119.72)
22/02/2014,ALL INDIA,103.37 (119.67)
15/02/2014,ALL INDIA,103.90 (117.78)
08/02/2014,ALL INDIA,106.17 (117.25)
01/02/2014,ALL INDIA,107.98 (115.99)
25/01/2014,ALL INDIA,109.33 (118.08)
18/01/2014,ALL INDIA,112.89 (121.23)
11/01/2014,ALL INDIA,114.24 (122.25)
04/01/2014,ALL INDIA,117.54 (125.79)
