Week Ending/Date,Location,Average_Price
25/12/2010,Kolkata,122.91(122.39)
18/12/2010,Kolkata,125.06(122.95)
11/12/2010,Kolkata,127.22(123.65)
04/12/2010,Kolkata,128.61(126.73)
27/11/2010,Kolkata,131.63(126.24)
20/11/2010,Kolkata,130.93(132.46)
13/11/2010,Kolkata,131.62(129.38)
06/11/2010,Kolkata,132.73(129.75)
30/10/2010,Kolkata,133.73(132.56)
13/10/2010,Kolkata,N.S.(128.85)
16/10/2010,Kolkata,133.76(130.14)
09/10/2010,Kolkata,135.56(129.83)
02/10/2010,Kolkata,131.81(N.S.)
25/09/2010,Kolkata,133.27(129.70)
18/09/2010,Kolkata,133.45(124.18)
11/09/2010,Kolkata,135.37(121.40)
04/09/2010,Kolkata,135.83(122.13)
28/08/2010,Kolkata,136.17(123.21)
21/08/2010,Kolkata,135.10(126.20)
14/08/2010,Kolkata,135.72(123.83)
07/08/2010,Kolkata,131.96(122.81)
31/07/2010,Kolkata,137.58(120.93)
24/07/2010,Kolkata,131.27(120.67)
17/07/2010,Kolkata,129.25(124.59)
10/07/2010,Kolkata,131.57(127.35)
03/07/2010,Kolkata,128.06(128.69)
26/06/2010,Kolkata,124.76(130.26)
19/06/2010,Kolkata,117.92(130.70)
12/06/2010,Kolkata,119.26(130.55)
05/06/2010,Kolkata,115.92(134.80)
29/05/2010,Kolkata,123.00(140.00)
22/05/2010,Kolkata,120.76(139.96)
15/05/2010,Kolkata,120.50(137.33)
08/05/2010,Kolkata,120.27(133.97)
01/05/2010,Kolkata,113.96(126.49)
24/04/2010,Kolkata,109.42(117.93)
17/04/2010,Kolkata,106.80(N.S.)
10/04/2010,Kolkata,74.98(N.S.)
03/04/2010,Kolkata,67.64(81.02)
27/03/2010,Kolkata,N.S.(N.S.)
20/03/2010,Kolkata,N.S.(76.82)
13/03/2010,Kolkata,75.96(N.S.)
06/03/2010,Kolkata,83.13(79.54)
27/02/2010,Kolkata,95.47(79.92)
20/02/2010,Kolkata,99.01(84.39)
13/02/2010,Kolkata,106.23(87.95)
06/02/2010,Kolkata,105.73(88.99)
30/01/2010,Kolkata,110.32(91.45)
23/01/2010,Kolkata,106.12 (94.14)
16/01/2010,Kolkata,N.S.( 95.95)
09/01/2010,Kolkata,109.00 (97.74)
02/01/2010,Kolkata,115.98 (99.01)
25/12/2010,Guwahati,104.50(107.25)
18/12/2010,Guwahati,109.00(111.26)
11/12/2010,Guwahati,110.39(111.72)
04/12/2010,Guwahati,117.11(114.98)
27/11/2010,Guwahati,118.31(120.06)
20/11/2010,Guwahati,120.27(118.99)
13/11/2010,Guwahati,118.41(120.09)
06/11/2010,Guwahati,118.83(118.65)
30/10/2010,Guwahati,122.23(119.64)
13/10/2010,Guwahati,124.62(119.67)
16/10/2010,Guwahati,N.S.(119.69)
