Week Ending/Date,Location,Average_Price
25/01/2014,Coonoor,82.79(98.16)
18/01/2014,Coonoor,82.15(97.55)
11/01/2014,Coonoor,78.45(99.35)
04/01/2014,Coonoor,76.76(99.80)
27/12/2014,Coimbatore,NS(NS)
20/12/2014,Coimbatore,74.65(80.36)
13/12/2014,Coimbatore,75.23(79.85)
06/12/2014,Coimbatore,75.18(81.18)
29/11/2014,Coimbatore,73.40(80.88)
22/11/2014,Coimbatore,73.09(84.36)
15/11/2014,Coimbatore,72.73(82.51)
08/11/2014,Coimbatore,74.44(81.88)
01/11/2014,Coimbatore,74.76(NS)
25/10/2014,Coimbatore,(NS)85.07
18/10/2014,Coimbatore,80.16(89.75)
11/10/2014,Coimbatore,79.19(96.25)
04/10/2014,Coimbatore,83.71(95.26)
27/09/2014,Coimbatore,77.70(98.44)
20/09/2014,Coimbatore,75.91(99.81)
13/09/2014,Coimbatore,71.55(101.39)
06/09/2014,Coimbatore,71.43(98.95)
30/08/2014,Coimbatore,68.27(95.25)
23/08/2014,Coimbatore,70.40(92.96)
16/08/2014,Coimbatore,69.18(92.94)
09/08/2014,Coimbatore,69.77(94.01)
02/08/2014,Coimbatore,70.51(92.35)
26/07/2014,Coimbatore,72.59(91.76)
19/07/2014,Coimbatore,73.92(91.64)
12/07/2014,Coimbatore,80.55(92.33)
05/07/2014,Coimbatore,76.15(95.76)
28/06/2014,Coimbatore,80.66(95.99)
21/06/2014,Coimbatore,78.74(95.75)
14/06/2014,Coimbatore,82.77(95.67)
07/06/2014,Coimbatore,85.56(95.82)
31/05/2014,Coimbatore,86.53(96.97)
24/05/2014,Coimbatore,88.36(95.30)
17/05/2014,Coimbatore,91.43(93.34)
10/05/2014,Coimbatore,92.06(93.02)
03/05/2014,Coimbatore,88.58(99.00)
26/04/2014,Coimbatore,85.30(103.43)
19/04/2014,Coimbatore,81.85(105.52)
12/04/2014,Coimbatore,82.75(110.35)
05/04/2014,Coimbatore,82.89(113.03)
29/03/2014,Coimbatore,84.07(117.47)
22/03/2014,Coimbatore,83.51(116.04)
15/03/2014,Coimbatore,85.76(111.60)
08/03/2014,Coimbatore,87.79(107.23)
01/03/2014,Coimbatore,91.12(102.18)
22/02/2014,Coimbatore,91.78(99.32)
15/02/2014,Coimbatore,89.69(97.92)
08/02/2014,Coimbatore,90.46(97.61)
01/02/2014,Coimbatore,92.61(97.72)
25/01/2014,Coimbatore,90.20(96.95)
18/01/2014,Coimbatore,88.96(96.20)
11/01/2014,Coimbatore,84.12(98.31)
04/01/2014,Coimbatore,82.52(98.81)
27/12/2014,Tea Serve,NS(NS)
20/12/2014,Tea Serve,49.74(76.66)
13/12/2014,Tea Serve,49.87(76.89)
06/12/2014,Tea Serve,50.13(75.60)
29/11/2014,Tea Serve,49.15(75.05)
22/11/2014,Tea Serve,49.34(80.37)
15/11/2014,Tea Serve,49.50(77.55)
08/11/2014,Tea Serve,48.79(75.77)
01/11/2014,Tea Serve,50.72(75.48)
25/10/2014,Tea Serve,49.29(76.88)
18/10/2014,Tea Serve,50.23(78.49)
11/10/2014,Tea Serve,50.87(82.92)
04/10/2014,Tea Serve,52.21(85.66)
27/09/2014,Tea Serve,51.51(87.05)
20/09/2014,Tea Serve,48.98(89.14)
13/09/2014,Tea Serve,48.21(90.39
06/09/2014,Tea Serve,49.11(92.87)
30/08/2014,Tea Serve,52.42(88.10)
23/08/2014,Tea Serve,50.19(84.17)
16/08/2014,Tea Serve,50.73(84.54)
09/08/2014,Tea Serve,53.22(86.24)
02/08/2014,Tea Serve,55.80(87.94)
26/07/2014,Tea Serve,57.05(91.87)
19/07/2014,Tea Serve,56.97(91.78)
12/07/2014,Tea Serve,55.22(92.50)
05/07/2014,Tea Serve,57.62(94.23)
28/06/2014,Tea Serve,57.97(92.75)
21/06/2014,Tea Serve,59.46(93.31)
14/06/2014,Tea Serve,58.71(90.33)
07/06/2014,Tea Serve,60.00(88.45)
31/05/2014,Tea Serve,61.77(89.67)
24/05/2014,Tea Serve,61.53(87.42)
17/05/2014,Tea Serve,62.40(84.80)
10/05/2014,Tea Serve,63.31(82.59)
03/05/2014,Tea Serve,60.93(83.61)
26/04/2014,Tea Serve,65.11(87.24)
19/04/2014,Tea Serve,66.56(89.94)
12/04/2014,Tea Serve,65.13(91.84)
05/04/2014,Tea Serve,64.64(96.11)
29/03/2014,Tea Serve,67.56(96.79)
22/03/2014,Tea Serve,70.72(99.61)
15/03/2014,Tea Serve,70.64(94.41)
08/03/2014,Tea Serve,75.49(91.28)
01/03/2014,Tea Serve,74.76(84.98)
22/02/2014,Tea Serve,71.98(87.03)
15/02/2014,Tea Serve,73.82(91.77)
08/02/2014,Tea Serve,74.49(91.99)
01/02/2014,Tea Serve,74.80(93.47)
25/01/2014,Tea Serve,79.43(94.34)
18/01/2014,Tea Serve,82.59(97.48)
11/01/2014,Tea Serve,73.58(98.99)
04/01/2014,Tea Serve,69.68(101.73)
