Week Ending/Date,Location,Average_Price
11/02/2023,Guwahati,140.69(140.76)
04/02/2023,Guwahati,141.62(146.47)
28/01/2023,Guwahati,140.58(146.73)
21/01/2023,Guwahati,139.6(149.83)
14/01/2023,Guwahati,144.66(153.57)
07/01/2023,Guwahati,147.71(154.91)
15/07/2023,Siliguri,184.32(180.06)
08/07/2023,Siliguri,182.15(187.17)
01/07/2023,Siliguri,187.14(198.41)
24/06/2023,Siliguri,186.53(203.85)
17/06/2023,Siliguri,180.94(207.27)
10/06/2023,Siliguri,180.21(202.03)
03/06/2023,Siliguri,179.91(191.63)
27/05/2023,Siliguri,182.67(180.78)
20/05/2023,Siliguri,182.7(174.14)
13/05/2023,Siliguri,181.91(175.92)
06/05/2023,Siliguri,175.95(184.57)
29/04/2023,Siliguri,176.79(203.41)
22/04/2023,Siliguri,182.95(229.12)
15/04/2023,Siliguri,188.18(227.47)
08/04/2023,Siliguri,201.48(265.10)
01/04/2023,Siliguri,199.27(178.71)
25/03/2023,Siliguri,154.42(NS)
18/03/2023,Siliguri,NS(NS)
11/03/2023,Siliguri,139.16(NS)
04/03/2023,Siliguri,130.25(NS)
25/02/2023,Siliguri,NS(121.5)
18/02/2023,Siliguri,132.68(NS)
11/02/2023,Siliguri,132.89(NS)
04/02/2023,Siliguri,132.78(129.89)
28/01/2023,Siliguri,140.01(139.98)
21/01/2023,Siliguri,138.39(146.52)
14/01/2023,Siliguri,145.15(152.10)
07/01/2023,Siliguri,150.71(155.39)
15/07/2023,Jalpaiguri,NS(NS)
08/07/2023,Jalpaiguri,NS(NS)
01/07/2023,Jalpaiguri,NS(NS)
24/06/2023,Jalpaiguri,NS(NS)
17/06/2023,Jalpaiguri,NS(NS)
10/06/2023,Jalpaiguri,NS(NS)
03/06/2023,Jalpaiguri,NS(NS)
27/05/2023,Jalpaiguri,NS(NS)
20/05/2023,Jalpaiguri,NS(NS)
13/05/2023,Jalpaiguri,NS(NS)
06/05/2023,Jalpaiguri,NS(NS)
29/04/2023,Jalpaiguri,NS(NS)
22/04/2023,Jalpaiguri,NS(NS)
15/04/2023,Jalpaiguri,NS(NS)
08/04/2023,Jalpaiguri,NS(NS)
01/04/2023,Jalpaiguri,NS(NS)
25/03/2023,Jalpaiguri,NS(NS)
18/03/2023,Jalpaiguri,NS(NS)
11/03/2023,Jalpaiguri,NS(NS)
04/03/2023,Jalpaiguri,NS(NS)
25/02/2023,Jalpaiguri,NS(NS)
18/02/2023,Jalpaiguri,NS(NS)
11/02/2023,Jalpaiguri,NS(NS)
04/02/2023,Jalpaiguri,NS(NS)
28/01/2023,Jalpaiguri,NS(NS)
21/01/2023,Jalpaiguri,NS(NS)
14/01/2023,Jalpaiguri,NS(NS)
07/01/2023,Jalpaiguri,NS(NS)
15/07/2023,mjunction,163.34(176.21)
08/07/2023,mjunction,167.25(181.33)
01/07/2023,mjunction,152.62(163.33)
24/06/2023,mjunction,190.59(251.88)
17/06/2023,mjunction,142.35(185.66)
10/06/2023,mjunction,163.69(191.91)
03/06/2023,mjunction,149.2(230.65)
27/05/2023,mjunction,171.88(152.05)
20/05/2023,mjunction,158.98(153)
13/05/2023,mjunction,158.89(172.29)
06/05/2023,mjunction,160.77(159.74)
29/04/2023,mjunction,201.24(198.7)
22/04/2023,mjunction,162.07(186.66)
15/04/2023,mjunction,226.70(199.62)
08/04/2023,mjunction,193.93(NS)
01/04/2023,mjunction,NS(NS)
25/03/2023,mjunction,NS(NS)
18/03/2023,mjunction,NS(NS)
11/03/2023,mjunction,NS(100.59)
04/03/2023,mjunction,NS(NS)
25/02/2023,mjunction,NS(109.58)
18/02/2023,mjunction,NS(NS)
11/02/2023,mjunction,116.08(NS)
04/02/2023,mjunction,NS(120.42)
28/01/2023,mjunction,119.41(127.18)
21/01/2023,mjunction,114.83(120.57)
14/01/2023,mjunction,134.87(129.16)
07/01/2023,mjunction,118.65(126.04)
15/07/2023,Cochin,126.17(130.36)
08/07/2023,Cochin,128.51(129.98)
01/07/2023,Cochin,131.42(124.4)
24/06/2023,Cochin,128.57(124.67)
17/06/2023,Cochin,129.21(119.26)
10/06/2023,Cochin,130.81(117.6)
03/06/2023,Cochin,131.33(120.37)
27/05/2023,Cochin,133.12(122.14)
20/05/2023,Cochin,134.61(126.87)
13/05/2023,Cochin,135.98(128.29)
06/05/2023,Cochin,138.95(133.23)
29/04/2023,Cochin,137.79(133.41)
22/04/2023,Cochin,138.16(135.64)
15/04/2023,Cochin,137.80(NS)
08/04/2023,Cochin,NS(131.71)
01/04/2023,Cochin,139.84(136.26)
25/03/2023,Cochin,142.18(133.54)
18/03/2023,Cochin,142.8(134.07)
11/03/2023,Cochin,144.67(136.57)
04/03/2023,Cochin,145.36(136.39)
25/02/2023,Cochin,147.46(136.9)
18/02/2023,Cochin,150.34(140.42)
11/02/2023,Cochin,152.09(140.41)
04/02/2023,Cochin,151.29(140.12)
28/01/2023,Cochin,149.40(140.7)
21/01/2023,Cochin,143.28(142.85)
14/01/2023,Cochin,143.83(142.55)
07/01/2023,Cochin,141.67(140.21)
15/07/2023,Coonoor,91.1(76.57)
08/07/2023,Coonoor,93.07(75.78)
01/07/2023,Coonoor,94.79(75.58)
24/06/2023,Coonoor,97.18(89.01)
17/06/2023,Coonoor,96.58(76.32)
10/06/2023,Coonoor,95.96(80.33)
03/06/2023,Coonoor,93.26(84.15)
27/05/2023,Coonoor,95.46(85.06)
20/05/2023,Coonoor,99.93(85.66)
13/05/2023,Coonoor,103.28(87.31)
06/05/2023,Coonoor,107.34(89.01)
29/04/2023,Coonoor,109.33(90.25)
22/04/2023,Coonoor,110.92(91.05)
15/04/2023,Coonoor,108.61(91.42)
08/04/2023,Coonoor,108.89(90.92)
01/04/2023,Coonoor,110.02(89.86)
25/03/2023,Coonoor,112.46(90.21)
18/03/2023,Coonoor,113.71(88.97)
11/03/2023,Coonoor,114.55(92.25)
04/03/2023,Coonoor,116.79(97.09)
25/02/2023,Coonoor,117.15(100.78)
18/02/2023,Coonoor,117.60(102.50)
11/02/2023,Coonoor,119.22(104.05)
04/02/2023,Coonoor,118.64(102.76)
28/01/2023,Coonoor,117.51(103.64)
21/01/2023,Coonoor,114.9(100.07)
14/01/2023,Coonoor,113.77(97.92)
07/01/2023,Coonoor,112.7(96.41)
15/07/2023,Coimbatore,105.5(94.08)
08/07/2023,Coimbatore,105.6(92.45)
01/07/2023,Coimbatore,106.04(93.28)
24/06/2023,Coimbatore,105.73(92.81)
17/06/2023,Coimbatore,106.16(96.38)
10/06/2023,Coimbatore,106.77(94.81)
03/06/2023,Coimbatore,105.97(96.02)
27/05/2023,Coimbatore,110.05(95.75)
20/05/2023,Coimbatore,111.21(101.44)
13/05/2023,Coimbatore,115.51(99.62)
06/05/2023,Coimbatore,117.55(101.81)
29/04/2023,Coimbatore,120.78(102.49)
22/04/2023,Coimbatore,122.44(103.31)
15/04/2023,Coimbatore,123.49(97.99)
08/04/2023,Coimbatore,123.11(99.95)
01/04/2023,Coimbatore,118.85(97.17)
25/03/2023,Coimbatore,124.26(98.1)
18/03/2023,Coimbatore,122.49(99.61)
11/03/2023,Coimbatore,125.58(102.56)
04/03/2023,Coimbatore,125.11(105.15)
25/02/2023,Coimbatore,128.06(107.57)
18/02/2023,Coimbatore,127.83(110.92)
11/02/2023,Coimbatore,129.15(112.29)
04/02/2023,Coimbatore,129.83(114.67)
28/01/2023,Coimbatore,126.11(111.73)
21/01/2023,Coimbatore,126.78(109.38)
14/01/2023,Coimbatore,120.92(112.60)
07/01/2023,Coimbatore,120.44(112.37)
15/07/2023,Tea Serve,82.44(70.89)
08/07/2023,Tea Serve,84.79(68.81)
01/07/2023,Tea Serve,87.19(68.49)
24/06/2023,Tea Serve,91.00(72.34)
17/06/2023,Tea Serve,89.22(74.12)
10/06/2023,Tea Serve,90.01(74.56)
03/06/2023,Tea Serve,90.31(74.54)
27/05/2023,Tea Serve,93.04(74.77)
20/05/2023,Tea Serve,95.97(78.46)
13/05/2023,Tea Serve,104.58(81.16)
06/05/2023,Tea Serve,107.99(79.72)
29/04/2023,Tea Serve,106.45(80.26)
22/04/2023,Tea Serve,104.91(79.29)
15/04/2023,Tea Serve,105.15(80.37)
08/04/2023,Tea Serve,105.21(79.25)
01/04/2023,Tea Serve,107.84(80.78)
25/03/2023,Tea Serve,109.27(79.86)
18/03/2023,Tea Serve,106.86(81.34)
11/03/2023,Tea Serve,108.45(84.89)
04/03/2023,Tea Serve,109.2(87.26)
25/02/2023,Tea Serve,112.18(88.82)
18/02/2023,Tea Serve,115.73(89.25)
11/02/2023,Tea Serve,117.79(90.71)
04/02/2023,Tea Serve,113.39(91.26)
28/01/2023,Tea Serve,111.19(89.83)
21/01/2023,Tea Serve,108.78(88.30)
14/01/2023,Tea Serve,105.31(89.91)
07/01/2023,Tea Serve,104.35(89.13)
