Week Ending/Date,Location,Average_Price
28/12/2013,Kolkata,143.77(145.47)
21/12/2013,Kolkata,143.51(145.30)
07/12/2013,Kolkata,152.31(146.89)
30/11/2013,Kolkata,153.33(148.97)
23/11/2013,Kolkata,146.15(151.77)
16/11/2013,Kolkata,144.73(149.59)
09/11/2013,Kolkata,144.78(149.67)
02/11/2013,Kolkata,145.11 (145.61)
26/10/2013,Kolkata,148.04 (N.S.)
19/10/2013,Kolkata,N.S. (147.22)
12/10/2013,Kolkata,148.81 (146.07)
05/10/2013,Kolkata,148.01 (N.S.)
28/09/2013,Kolkata,148.10 (144.86)
21/09/2013,Kolkata,145.77 (146.99)
14/09/2013,Kolkata,145.36 (149.61)
07/09/2013,Kolkata,144.05 (147.33)
31/08/2013,Kolkata,146.59 (148.24)
24/08/2013,Kolkata,146.78 (151.27)
17/08/2013,Kolkata,155.04 (149.78)
10/08/2013,Kolkata,150.85 (151.48)
03/08/2013,Kolkata,147.60(152.58)
27/07/2013,Kolkata,150.47(154.80)
20/07/2013,Kolkata,153.68(154.41)
13/07/2013,Kolkata,157.33(157.21)
06/07/2013,Kolkata,158.62(160.15)
29/06/2013,Kolkata,155.34(158.63)
22/06/2013,Kolkata,148.54(163.32)
15/06/2013,Kolkata,144.87(166.41)
08/06/2013,Kolkata,147.56(174.54)
01/06/2013,Kolkata,149.53(173.92)
25/05/2013,Kolkata,151.69(171.32)
18/05/2013,Kolkata,155.68(164.07)
11/05/2013,Kolkata,153.75(162.10)
04/05/2013,Kolkata,158.93(164)
16/03/2013,Kolkata,N.S.(N.S.)
27/04/2013,Kolkata,157.00(160.41)
20/04/2013,Kolkata,156.49(124.63)
13/04/2013,Kolkata,137.72(129.59)
06/04/2013,Kolkata,132.08(102.56)
30/03/2013,Kolkata,N.S.(80.10)
23/03/2013,Kolkata,134.46(N.S.)
16/03/2013,Kolkata,N.S.(N.S.)
09/03/2013,Kolkata,137.56(87.56)
02/03/2013,Kolkata,140.62(92.43)
23/02/2013,Kolkata,133.19(99.14)
16/02/2013,Kolkata,128.29(102.73)
09/02/2013,Kolkata,130.35(106.79)
02/02/2013,Kolkata,130.71(108.93)
26/01/2013,Kolkata,139.69(112.19)
19/01/2013,Kolkata,137.50(113.44)
12/01/2013,Kolkata,142.04(119.00)
05/01/2013,Kolkata,144.54(121.66)
28/12/2013,Guwahati,117.81(131.33)
21/12/2013,Guwahati,118.65(133.74)
07/12/2013,Guwahati,124.53(134.98)
30/11/2013,Guwahati,124.02(133.42)
23/11/2013,Guwahati,126.04(134.58)
16/11/2013,Guwahati,130.60(135.22)
09/11/2013,Guwahati,131.78(131.32)
02/11/2013,Guwahati,130.12 (129.20)
26/10/2013,Guwahati,132.51 (N.S.)
19/10/2013,Guwahati,N.S. (127.64)
12/10/2013,Guwahati,137.32 (130.98)
05/10/2013,Guwahati,135.37 (133.24)
28/09/2013,Guwahati,131.59 (135.26)
21/09/2013,Guwahati,131.85 (136.01)
14/09/2013,Guwahati,131.07 (136.53)
07/09/2013,Guwahati,129.22 (139.07)
31/08/2013,Guwahati,132.48 (138.96)
24/08/2013,Guwahati,132.56 (142.04)
17/08/2013,Guwahati,134.78 (141.10)
10/08/2013,Guwahati,139.60 (143.23)
03/08/2013,Guwahati,140.94(143.48)
27/07/2013,Guwahati,142.14(142.38)
20/07/2013,Guwahati,144.93(144.16)
13/07/2013,Guwahati,146.8(143.41)
06/07/2013,Guwahati,148.91(148.92)
29/06/2013,Guwahati,147.02(151.69)
22/06/2013,Guwahati,142.94(154.53)
15/06/2013,Guwahati,141.25(158.51)
08/06/2013,Guwahati,138.72(161.87)
01/06/2013,Guwahati,135.41(159.32)
25/05/2013,Guwahati,141.91(160.39)
18/05/2013,Guwahati,148.31(158.06)
11/05/2013,Guwahati,145.64(155.12)
04/05/2013,Guwahati,151.43(158.11)
16/03/2013,Guwahati,N.S.(N.S.)
27/04/2013,Guwahati,156.28(155.88)
20/04/2013,Guwahati,163.52(141.97)
13/04/2013,Guwahati,157.50(158.26)
06/04/2013,Guwahati,131.67(133.30)
30/03/2013,Guwahati,N.S.(88.87)
23/03/2013,Guwahati,127.98(N.S.)
16/03/2013,Guwahati,N.S.(N.S.)
09/03/2013,Guwahati,122.39(80.16)
02/03/2013,Guwahati,N.S.(N.S.)
23/02/2013,Guwahati,121.85(75.29)
16/02/2013,Guwahati,120.77(86.69)
09/02/2013,Guwahati,119.13(86.75)
02/02/2013,Guwahati,116.72(86.87)
26/01/2013,Guwahati,116.64(86.06)
19/01/2013,Guwahati,121.70(87.81)
12/01/2013,Guwahati,122.05(89.74)
05/01/2013,Guwahati,130.10(93.38)
28/12/2013,Siliguri,123.35(122.91)
21/12/2013,Siliguri,120.28(126.51)
07/12/2013,Siliguri,120.67(127.77)
30/11/2013,Siliguri,123.10(128.94)
23/11/2013,Siliguri,126.58(129.38)
16/11/2013,Siliguri,121.57(126.30)
09/11/2013,Siliguri,120.62(122.44)
02/11/2013,Siliguri,117.65 (120.08)
26/10/2013,Siliguri,118.36 (N.S.)
19/10/2013,Siliguri,N.S. (113.36)
12/10/2013,Siliguri,115.06 (113.75)
05/10/2013,Siliguri,116.82 (113.36)
28/09/2013,Siliguri,117.97 (112.58)
21/09/2013,Siliguri,116.66 (117.89)
14/09/2013,Siliguri,115.76 (119.97)
07/09/2013,Siliguri,113.90 (121.68)
31/08/2013,Siliguri,114.78 (122.95)
24/08/2013,Siliguri,116.48 (125.24)
17/08/2013,Siliguri,115.80 (124.41)
10/08/2013,Siliguri,118.31 (126.34)
03/08/2013,Siliguri,121.56(127.63)
27/07/2013,Siliguri,123.97(128.59)
20/07/2013,Siliguri,124.85(129.30)
13/07/2013,Siliguri,126.88(127.43)
06/07/2013,Siliguri,128.06(129.80)
29/06/2013,Siliguri,133.01(134.74)
22/06/2013,Siliguri,137.11(141.96)
15/06/2013,Siliguri,139.41(149.13)
08/06/2013,Siliguri,138.85(153.32)
01/06/2013,Siliguri,137.82(156.72)
25/05/2013,Siliguri,134.02(156.51)
18/05/2013,Siliguri,128.01(150.25)
11/05/2013,Siliguri,129.73(145.52)
04/05/2013,Siliguri,130.19(138.39)
16/03/2013,Siliguri,N.S.(79.96)
27/04/2013,Siliguri,132.53(141.57)
20/04/2013,Siliguri,138.81(139.73)
13/04/2013,Siliguri,144.44(146.26)
06/04/2013,Siliguri,143.98(122.72)
30/03/2013,Siliguri,N.S.(112.65)
23/03/2013,Siliguri,134.72(74.01)
16/03/2013,Siliguri,N.S.(79.96)
09/03/2013,Siliguri,124.68(N.S.)
02/03/2013,Siliguri,N.S.(82.46)
23/02/2013,Siliguri,121.78(82.20)
16/02/2013,Siliguri,116.31(85.05)
09/02/2013,Siliguri,113.36(89.16)
02/02/2013,Siliguri,114.94(96.13)
26/01/2013,Siliguri,112.69(N.S.)
19/01/2013,Siliguri,115.51(N.S.)
12/01/2013,Siliguri,118.56(96.85)
05/01/2013,Siliguri,121.08(98.35)
28/12/2013,Jalpaiguri,N.S.(98.99)
21/12/2013,Jalpaiguri,N.S.(102.06)
07/12/2013,Jalpaiguri,N.S.(103.55)
30/11/2013,Jalpaiguri,N.S.(105.07)
23/11/2013,Jalpaiguri,N.S.(104.67)
16/11/2013,Jalpaiguri,N.S.(100.71)
09/11/2013,Jalpaiguri,83.27(98.93)
02/11/2013,Jalpaiguri,85.00 (96.52)
26/10/2013,Jalpaiguri,N.S. (N.S.)
19/10/2013,Jalpaiguri,N.S. (94.49)
12/10/2013,Jalpaiguri,N.S. (95.27)
05/10/2013,Jalpaiguri,85.65 (97.62)
28/09/2013,Jalpaiguri,87.74 (96.20)
21/09/2013,Jalpaiguri,85.89 (100.96)
14/09/2013,Jalpaiguri,93.50 (106.72)
07/09/2013,Jalpaiguri,88.22 (105.08)
31/08/2013,Jalpaiguri,91.33 (107.08)
24/08/2013,Jalpaiguri,91.02 (107.66)
17/08/2013,Jalpaiguri,91.10 (108.69)
10/08/2013,Jalpaiguri,90.24 (110.28)
03/08/2013,Jalpaiguri,92.41(107.42)
27/07/2013,Jalpaiguri,94.78(113.15)
20/07/2013,Jalpaiguri,93.70(110.40)
13/07/2013,Jalpaiguri,101.53(110.96)
06/07/2013,Jalpaiguri,103.42(111.09)
