Week Ending/Date,Location,Average_Price
26/11/2011,Kolkata,123.35(131.63)
31/12/2011,Kolkata,124.07(119.16)
24/12/2011,Kolkata,121.55(122.91)
17/12/2011,Kolkata,118.86(125.06)
10/12/2011,Kolkata,122.54(127.22)
03/12/2011,Kolkata,127.40(128.61)
19/11/2011,Kolkata,124.22(130.93)
12/11/2011,Kolkata,126.11(131.62)
05/11/2011,Kolkata,126.16(132.73)
29/10/2011,Kolkata,126.83(133.73)
22/10/2011,Kolkata,125.23(N.S.)
15/10/2011,Kolkata,127.88(133.76)
08/10/2011,Kolkata,N.S.(135.56)
01/10/2011,Kolkata,129.41(131.81)
24/09/2011,Kolkata,129.12(133.27)
17/09/2011,Kolkata,124.09(133.45)
10/09/2011,Kolkata,125.08(135.37)
03/09/2011,Kolkata,126.50(135.83)
27/08/2011,Kolkata,125.23(136.17)
20/08/2011,Kolkata,126.04(135.10)
13/08/2011,Kolkata,126.60(135.72)
06/08/2011,Kolkata,125.91(131.96)
30/07/2011,Kolkata,125.85(137.58)
23/07/2011,Kolkata,135.41(131.27)
16/07/2011,Kolkata,135.67(129.25)
09/07/2011,Kolkata,138.72(131.57)
02/07/2011,Kolkata,136.51(128.06)
25/06/2011,Kolkata,134.28(124.76)
18/06/2011,Kolkata,131.68(117.92)
11/06/2011,Kolkata,129.43(119.26)
04/06/2011,Kolkata,125.08(115.92)
28/05/2011,Kolkata,127.87(123.00)
21/05/2011,Kolkata,131.13(120.76)
14/05/2011,Kolkata,129.55(120.50)
07/05/2011,Kolkata,134.71(120.27)
30/04/2011,Kolkata,140.34(113.96)
23/04/2011,Kolkata,112.23(109.42)
16/04/2011,Kolkata,130.49(106.80)
09/04/2011,Kolkata,125.68(74.98)
02/04/2011,Kolkata,71.64(67.64)
26/03/2011,Kolkata,N.S.(N.S.)
19/03/2011,Kolkata,N.S.(N.S.)
12/03/2011,Kolkata,86.77(75.96)
05/03/2011,Kolkata,83.67(83.13)
26/02/2011,Kolkata,91.23(95.47)
19/02/2011,Kolkata,97.43(99.01)
12/02/2011,Kolkata,102.18(106.23)
05/02/2011,Kolkata,107.94(105.73)
29/01/2011,Kolkata,111.39(110.32)
22/01/2011,Kolkata,113.17(106.12)
15/01/2011,Kolkata,114.48(N.S.)
08/01/2011,Kolkata,115.60(109.00)
01/01/2011,Kolkata,119.16(115.98)
26/11/2011,Guwahati,105.74(118.31)
31/12/2011,Guwahati,97.82(N.S.)
24/12/2011,Guwahati,97.94(104.50)
17/12/2011,Guwahati,96.50(109.00)
10/12/2011,Guwahati,101.41(110.39)
03/12/2011,Guwahati,101.55(117.11)
19/11/2011,Guwahati,104.41(120.27)
12/11/2011,Guwahati,109.60(118.41)
05/11/2011,Guwahati,109.80(118.83)
29/10/2011,Guwahati,114.64(122.23)
22/10/2011,Guwahati,111.19(124.62)
15/10/2011,Guwahati,110.38(N.S.)
08/10/2011,Guwahati,N.S.(123.41)
01/10/2011,Guwahati,112.61(123.32)
24/09/2011,Guwahati,108.56(124.46)
17/09/2011,Guwahati,111.82(122.48)
10/09/2011,Guwahati,110.45(125.30)
03/09/2011,Guwahati,109.15(122.13)
27/08/2011,Guwahati,110.82(124.84)
20/08/2011,Guwahati,111.48(126.20)
13/08/2011,Guwahati,111.70(123.03)
06/08/2011,Guwahati,111.16(121.00)
30/07/2011,Guwahati,118.42(122.64)
23/07/2011,Guwahati,122.06(117.92)
16/07/2011,Guwahati,126.51(115.76)
09/07/2011,Guwahati,128.37(118.00)
02/07/2011,Guwahati,133.53(116.72)
25/06/2011,Guwahati,132.19(116.28)
18/06/2011,Guwahati,129.36(114.86)
11/06/2011,Guwahati,126.81(114.59)
04/06/2011,Guwahati,121.46(111.16)
28/05/2011,Guwahati,121.10(111.31)
21/05/2011,Guwahati,123.76(109.36)
14/05/2011,Guwahati,123.77(111.43)
07/05/2011,Guwahati,127.52(115.20)
30/04/2011,Guwahati,131.24(118.30)
23/04/2011,Guwahati,110.93(101.15)
16/04/2011,Guwahati,N.S.(N.S.)
09/04/2011,Guwahati,112.71(81.58)
02/04/2011,Guwahati,66.40(66.59)
26/03/2011,Guwahati,N.S.(N.S.)
19/03/2011,Guwahati,N.S.(N.S.)
12/03/2011,Guwahati,79.00(73.71)
05/03/2011,Guwahati,N.S.(75.65)
26/02/2011,Guwahati,76.06(82.21)
19/02/2011,Guwahati,87.80(86.76)
12/02/2011,Guwahati,87.99(87.15)
05/02/2011,Guwahati,92.20(89.31)
29/01/2011,Guwahati,N.S.(N.S.)
22/01/2011,Guwahati,93.03(91.32)
15/01/2011,Guwahati,96.59(93.96)
08/01/2011,Guwahati,95.83(97.60)
