Week Ending/Date,Location,Average_Price
26/12/2009,Kolkata,122.39 (103.39)
19/12/2009,Kolkata,122.95 (104.46)
12/12/2009,Kolkata,123.65 (105.00)
05/12/2009,Kolkata,126.73 (108.20)
28/11/2009,Kolkata,126.24 (109.96)
21/11/2009,Kolkata,132.46 (108.40)
14/11/2009,Kolkata,129.38 (109.03)
07/11/2009,Kolkata,129.75 (107.71)
31/10/2009,Kolkata,132.56 (109.46)
24/10/2009,Kolkata,128.85 (114.23)
17/10/2009,Kolkata,130.14 (113.59)
10/10/2009,Kolkata,129.80((N.S)
03/10/2009,Kolkata,N.S (111.43)
26/09/2009,Kolkata,129.70 (109.64)
19/09/2009,Kolkata,124.18 (108.36)
12/09/2009,Kolkata,121.40 (103.26)
05/09/2009,Kolkata,122.13 (102.05)
29/08/2009,Kolkata,123.21 (100.87 )
22/08/2009,Kolkata,126.20 (102.00)
15/08/2009,Kolkata,123.83 (100.64)
08/08/2009,Kolkata,122.81 (98.50)
01/08/2009,Kolkata,120.93 (97.27)
25/07/2009,Kolkata,120.67 (97.86)
18/07/2009,Kolkata,124.59 (99.42)
11/07/2009,Kolkata,127.35 (100.11)
04/07/2009,Kolkata,128.69 (101.61)
27/06/2009,Kolkata,130.26 (102.25)
20/06/2009,Kolkata,130.70 (101.00)
13/06/2009,Kolkata,130.55 (95.50)
06/06/2009,Kolkata,134.80 (91.69)
30/05/2009,Kolkata,140.00 (91.23)
23/05/2009,Kolkata,139.96 (92.47)
16/05/2009,Kolkata,137.33 (92.56)
09/05/2009,Kolkata,133.97 (93.09)
02/05/2009,Kolkata,126.49 (95.14)
25/04/2009,Kolkata,117.93 (97.53)
18/04/2009,Kolkata,N.S. (94.81)
11/04/2009,Kolkata,N.S. (87.47)
04/04/2009,Kolkata,81.02 (79.95)
28/03/2009,Kolkata,N.S. (64.79)
21/03/2009,Kolkata,76.82 (N.S.)
14/03/2009,Kolkata,No Sale
07/03/2009,Kolkata,79.54 (66.06)
28/02/2009,Kolkata,79.92(N.S.)
21/02/2009,Kolkata,84.39 (65.69)
14/02/2009,Kolkata,87.95 (67.81)
07/02/2009,Kolkata,88.99 (70.40)
31/01/2009,Kolkata,91.45(70.39)
24/01/2009,Kolkata,94.14(73.38)
17/01/2009,Kolkata,95.95(71.01)
10/01/2009,Kolkata,97.74(78.73)
03/01/2009,Kolkata,99.01(79.79)
26/12/2009,Guwahati,107.25 (87.25)
19/12/2009,Guwahati,111.26 (89.05)
12/12/2009,Guwahati,111.72 (89.91)
05/12/2009,Guwahati,114.98 (94.72)
28/11/2009,Guwahati,120.06 (96.85)
21/11/2009,Guwahati,118.99 (96.76)
14/11/2009,Guwahati,120.09 (98.77)
07/11/2009,Guwahati,118.65 (100.19)
31/10/2009,Guwahati,119.64 (101.34)
24/10/2009,Guwahati,119.67 (106.50)
17/10/2009,Guwahati,119.69 (107.29)
10/10/2009,Guwahati,117.34 ((N.S)
03/10/2009,Guwahati,N.S (105.19)
26/09/2009,Guwahati,114.83 (105.57)
19/09/2009,Guwahati,114.69 (102.49)
12/09/2009,Guwahati,112.62 (98.78)
05/09/2009,Guwahati,112.43 (97.33)
29/08/2009,Guwahati,114.19 (95.96)
22/08/2009,Guwahati,114.15 (96.18)
15/08/2009,Guwahati,113.56 (95.55)
08/08/2009,Guwahati,112.15 (93.18)
01/08/2009,Guwahati,112.08 (92.36)
25/07/2009,Guwahati,107.28 (91.84)
18/07/2009,Guwahati,106.58 (91.65)
11/07/2009,Guwahati,116.15 (92.86)
04/07/2009,Guwahati,124.03 (93.22)
27/06/2009,Guwahati,125.71 (94.94)
20/06/2009,Guwahati,126.37 (95.82)
13/06/2009,Guwahati,125.04 (93.95)
06/06/2009,Guwahati,N.S. (89.09)
30/05/2009,Guwahati,133.75 (87.17)
23/05/2009,Guwahati,133.55 (87.21)
16/05/2009,Guwahati,131.05 (87.31)
09/05/2009,Guwahati,128.70 (87.51)
02/05/2009,Guwahati,122.25 (87.51)
25/04/2009,Guwahati,110.18 (90.29)
18/04/2009,Guwahati,N.S. (N. S.)
11/04/2009,Guwahati,98.98 (83.97)
04/04/2009,Guwahati,N.S. (65.64)
28/03/2009,Guwahati,74.71 (N.S.)
21/03/2009,Guwahati,N.S. (58.96)
14/03/2009,Guwahati,No Sale
07/03/2009,Guwahati,71.10 (N.S.)
28/02/2009,Guwahati,74.41 (55.65)
21/02/2009,Guwahati,75.27 (59.39)
14/02/2009,Guwahati,79.98 (62.50)
07/02/2009,Guwahati,83.24 (63.28)
31/01/2009,Guwahati,N.S.(64.99)
24/01/2009,Guwahati,85.69(65.66)
17/01/2009,Guwahati,87.66(71.01)
10/01/2009,Guwahati,87.48(73.97)
03/01/2009,Guwahati,N.S.(76.19)
26/12/2009,Siliguri,109.37 (84.90)
19/12/2009,Siliguri,113.70 (86.30)
12/12/2009,Siliguri,114.33 (86.17)
05/12/2009,Siliguri,111.19 (85.79)
28/11/2009,Siliguri,110.03 (86.99)
21/11/2009,Siliguri,114.64 (86.72)
14/11/2009,Siliguri,116.15 (89.07)
07/11/2009,Siliguri,115.75 (90.18)
31/10/2009,Siliguri,109.63 (90.01)
24/10/2009,Siliguri,108.25 (96.21)
17/10/2009,Siliguri,106.18 (98.95)
10/10/2009,Siliguri,109.32 (N.S)
03/10/2009,Siliguri,N.S (97.97)
26/09/2009,Siliguri,105.28 (97.14)
19/09/2009,Siliguri,101.40 (97.94)
12/09/2009,Siliguri,No sale
05/09/2009,Siliguri,No sale
29/08/2009,Siliguri,101.70 (88.54)
22/08/2009,Siliguri,101.14 (89.13)
15/08/2009,Siliguri,102.99 (88.31)
08/08/2009,Siliguri,106.04 (87.57)
01/08/2009,Siliguri,105.19 (87.63)
25/07/2009,Siliguri,102.15 (86.69)
18/07/2009,Siliguri,103.72 (84.84)
11/07/2009,Siliguri,107.48 (84.06)
04/07/2009,Siliguri,110.79 (85.92)
27/06/2009,Siliguri,116.34 (89.44)
20/06/2009,Siliguri,122.52 (91.30)
13/06/2009,Siliguri,122.77 (94.07)
06/06/2009,Siliguri,124.09 (92.96)
30/05/2009,Siliguri,131.76 (90.84)
23/05/2009,Siliguri,136.78 (88.79)
16/05/2009,Siliguri,130.00 (88.36)
09/05/2009,Siliguri,124.07 (86.07)
02/05/2009,Siliguri,118.95 (86.36)
25/04/2009,Siliguri,113.56 (89.43)
18/04/2009,Siliguri,115.41 (91.14)
11/04/2009,Siliguri,110.53 (90.96)
04/04/2009,Siliguri,105.29 (93.21)
28/03/2009,Siliguri,86.52 (60.97)
21/03/2009,Siliguri,73.40 (N.S.)
14/03/2009,Siliguri,No Sale
07/03/2009,Siliguri,71.73 (60.76)
28/02/2009,Siliguri,71.29 (57.02)
21/02/2009,Siliguri,78.25 (61.27)
14/02/2009,Siliguri,78.25 (61.27)
07/02/2009,Siliguri,N.S. (59.63)
31/01/2009,Siliguri,79.27(62.09)
24/01/2009,Siliguri,N.S.(65.57)
17/01/2009,Siliguri,80.58(67.16)
10/01/2009,Siliguri,82.72(68.17)
03/01/2009,Siliguri,84.02(70.07)
26/12/2009,Jalpaiguri,N.S.(N.S.)
19/12/2009,Jalpaiguri,N.S.(N.S.)
12/12/2009,Jalpaiguri,N.S.(N.S.)
05/12/2009,Jalpaiguri,N.S.(N.S.)
28/11/2009,Jalpaiguri,N.S.(N.S.)
21/11/2009,Jalpaiguri,N.S.(N.S.)
14/11/2009,Jalpaiguri,N.S.(N.S.)
07/11/2009,Jalpaiguri,N.S.(N.S.)
31/10/2009,Jalpaiguri,N.S.(N.S.)
24/10/2009,Jalpaiguri,N.S.(N.S.)
17/10/2009,Jalpaiguri,N.S.(N.S.)
10/10/2009,Jalpaiguri,N.S.(N.S.)
03/10/2009,Jalpaiguri,N.S.(N.S.)
26/09/2009,Jalpaiguri,N.S.(N.S.)
19/09/2009,Jalpaiguri,N.S.(N.S.)
12/09/2009,Jalpaiguri,N.S.(N.S.)
05/09/2009,Jalpaiguri,N.S.(N.S.)
29/08/2009,Jalpaiguri,N.S.(N.S.)
22/08/2009,Jalpaiguri,N.S.(N.S.)
15/08/2009,Jalpaiguri,N.S.(N.S.)
08/08/2009,Jalpaiguri,N.S.(N.S.)
01/08/2009,Jalpaiguri,N.S.(N.S.)
