Week Ending/Date,Location,Average_Price
29/12/2012,Kolkata,145.47(124.07)
22/12/2012,Kolkata,145.30(121.55)
15/12/2012,Kolkata,146.65(118.86)
08/12/2012,Kolkata,146.89(122.54)
01/12/2012,Kolkata,148.97(127.40)
24/11/2012,Kolkata,151.77(123.35)
17/11/2012,Kolkata,149.59(124.22)
10/11/2012,Kolkata,150.00(126.11)
03/11/2012,Kolkata,145.61(126.16)
27/10/2012,Kolkata,N.S.(126.83)
20/10/2012,Kolkata,147.22(125.23)
13/10/2012,Kolkata,146.07(127.88)
06/10/2012,Kolkata,N.S.(N.S.)
29/09/2012,Kolkata,144.86(129.41)
22/09/2012,Kolkata,146.99(129.12)
15/09/2012,Kolkata,149.61(124.09)
08/09/2012,Kolkata,147.33(125.08)
01/09/2012,Kolkata,148.24(126.50)
25/08/2012,Kolkata,151.27(125.23)
18/08/2012,Kolkata,149.78(126.04)
11/08/2012,Kolkata,151.48(126.60)
04/08/2012,Kolkata,152.58(125.91)
28/07/2012,Kolkata,154.80(125.85)
21/07/2012,Kolkata,154.41(135.41)
14/07/2012,Kolkata,157.21(135.67)
07/07/2012,Kolkata,160.15(138.71)
30/06/2012,Kolkata,158.63(136.63)
23/06/2012,Kolkata,163.32(134.39)
16/06/2012,Kolkata,166.41(132.01)
09/06/2012,Kolkata,174.54(129.46)
02/06/2012,Kolkata,173.92(125.31)
26/05/2012,Kolkata,171.32(127.82)
19/05/2012,Kolkata,164.07(131.12)
12/05/2012,Kolkata,162.1(129.54)
05/05/2012,Kolkata,164.00(135.19)
28/04/2012,Kolkata,160.41(140.62)
21/04/2012,Kolkata,124.63(112.52)
14/04/2012,Kolkata,129.59(130.97)
07/04/2012,Kolkata,102.56(125.62)
31/03/2012,Kolkata,80.03(71.64)
24/03/2012,Kolkata,N.S.(N.S.)
17/03/2012,Kolkata,NS (NS)
10/03/2012,Kolkata,87.52(86.77)
03/03/2012,Kolkata,92.20(83.67)
25/02/2012,Kolkata,99.05(91.23)
18/02/2012,Kolkata,102.62(97.43)
11/02/2012,Kolkata,106.69(102.18)
04/02/2012,Kolkata,108.90(107.94)
28/01/2012,Kolkata,112.13(111.39)
21/01/2012,Kolkata,113.38(113.17)
14/01/2012,Kolkata,118.92(114.48)
07/01/2012,Kolkata,121.61(115.60)
29/12/2012,Guwahati,131.33(97.82)
22/12/2012,Guwahati,133.74(97.94)
15/12/2012,Guwahati,138.22(96.50)
08/12/2012,Guwahati,134.98(101.41)
01/12/2012,Guwahati,133.42(101.55)
24/11/2012,Guwahati,134.58(105.74)
17/11/2012,Guwahati,135.22(104.41)
