Week Ending/Date,Location,Average_Price
27/12/2008,Kolkata,103.39(83.66)
20/12/2008,Kolkata,104.46(83.94)
13/12/2008,Kolkata,105.00(81.51)
06/12/2008,Kolkata,108.20(79.50)
29/11/2008,Kolkata,109.96(78.50)
22/11/2008,Kolkata,108.40(77.26)
15/11/2008,Kolkata,109.03(77.00)
08/11/2008,Kolkata,107.71(78.66)
01/11/2008,Kolkata,109.46(76.47)
25/10/2008,Kolkata,114.23(76.01)
18/10/2008,Kolkata,113.59(N.S.)
11/10/2008,Kolkata,N.S.(75.54)
04/10/2008,Kolkata,111.43(73.87)
27/09/2008,Kolkata,109.64(74.28)
20/09/2008,Kolkata,108.36(74.81)
13/09/2008,Kolkata,103.26(73.41)
06/09/2008,Kolkata,102.05(74.76)
30/08/2008,Kolkata,100.87(74.50)
23/08/2008,Kolkata,102.00(74.45)
16/08/2008,Kolkata,100.64(75.14)
09/08/2008,Kolkata,98.50(73.69)
02/08/2008,Kolkata,97.27(75.89)
26/07/2008,Kolkata,97.86(75.46)
19/07/2008,Kolkata,99.42(77.32)
12/07/2008,Kolkata,100.11(80.00)
05/07/2008,Kolkata,101.61(83.40)
28/06/2008,Kolkata,102.25(85.34)
21/06/2008,Kolkata,101.00(83.83)
14/06/2008,Kolkata,95.50(80.11)
07/06/2008,Kolkata,91.69(77.50)
31/05/2008,Kolkata,91.23(76.47)
24/05/2008,Kolkata,92.47(74.43)
17/05/2008,Kolkata,92.56(74.34)
10/05/2008,Kolkata,93.09(75.21)
03/05/2008,Kolkata,95.14(79.15)
26/04/2008,Kolkata,97.53(84.62)
19/04/2008,Kolkata,94.81(81.95)
12/04/2008,Kolkata,87.47(89.83)
05/04/2008,Kolkata,79.95(72.21)
29/03/2008,Kolkata,64.49(54.04)
22/03/2008,Kolkata,N.S.(N.S.)
15/03/2008,Kolkata,N.S.(N.S.)
08/03/2008,Kolkata,66.06(55.19)
01/03/2008,Kolkata,N.S.(N.S.)
23/02/2008,Kolkata,65.69(58.84)
16/02/2008,Kolkata,67.81(59.7)
09/02/2008,Kolkata,70.4(62.47)
02/02/2008,Kolkata,70.39(67.24)
26/01/2008,Kolkata,73.38(65.99)
19/01/2008,Kolkata,76.25(66.63)
12/01/2008,Kolkata,78.73(67.67)
05/01/2008,Kolkata,79.79(67.68)
27/12/2008,Guwahati,87.25(78.42)
20/12/2008,Guwahati,89.05(78.92)
13/12/2008,Guwahati,89.91(76.62)
06/12/2008,Guwahati,94.72(75.04)
29/11/2008,Guwahati,96.85(73.10)
22/11/2008,Guwahati,96.76(72.74)
15/11/2008,Guwahati,98.77(71.39)
08/11/2008,Guwahati,100.19(72.08)
01/11/2008,Guwahati,101.34(70.76)
25/10/2008,Guwahati,106.50(N.S.)
18/10/2008,Guwahati,107.29(71.50)
11/10/2008,Guwahati,N.S.(70.76)
04/10/2008,Guwahati,105.19(69.29)
27/09/2008,Guwahati,105.57(68.27)
20/09/2008,Guwahati,102.49(66.93)
13/09/2008,Guwahati,98.78(66.02)
06/09/2008,Guwahati,97.33(67.58)
30/08/2008,Guwahati,95.96(66.88)
23/08/2008,Guwahati,96.18(67.45)
16/08/2008,Guwahati,95.55(68.44)
09/08/2008,Guwahati,93.18(67.86)
02/08/2008,Guwahati,92.36(68.55)
26/07/2008,Guwahati,91.84(72.07)
19/07/2008,Guwahati,91.65(69.75)
12/07/2008,Guwahati,92.86(72.08)
05/07/2008,Guwahati,93.22(75.02)
28/06/2008,Guwahati,94.94(78.92)
21/06/2008,Guwahati,95.82(81.29)
14/06/2008,Guwahati,93.95(80.36)
