Week Ending/Date,Location,Average_Price
26/08/2008,Kolkata,176.74(166.83)
19/08/2008,Kolkata,179.36(171.08)
27/12/2008,Kolkata,101.19(85.17)
20/12/2008,Kolkata,102.69(85.00)
13/12/2008,Kolkata,103.91(83.16)
06/12/2008,Kolkata,107.01(81.61)
29/11/2008,Kolkata,109.99(81.00)
22/11/2008,Kolkata,108.47(79.76)
22/11/2008,Kolkata,108.47(79.76)
15/11/2008,Kolkata,108.05(80.56)
08/11/2008,Kolkata,107.74(85.28)
01/11/2008,Kolkata,109.91(81.02)
25/10/2008,Kolkata,115.59(81.40)
18/10/2008,Kolkata,114.94(N.S.)
11/10/2008,Kolkata,N.S.(82.55)
04/10/2008,Kolkata,115.09(79.87)
27/09/2008,Kolkata,113.53(81.56)
20/09/2008,Kolkata,111.95(80.02)
13/09/2008,Kolkata,107.91(79.75)
06/09/2008,Kolkata,108.35(80.10)
30/08/2008,Kolkata,108.77(80.99)
23/08/2008,Kolkata,111.18(81.63)
16/08/2008,Kolkata,111.94(82.70)
09/08/2008,Kolkata,109.39(81.41)
02/08/2008,Kolkata,109.56(83.42)
26/07/2008,Kolkata,109.92(84.19)
19/07/2008,Kolkata,116.96(86.37)
12/07/2008,Kolkata,116.47(92.88)
05/07/2008,Kolkata,119.28(96.71)
05/07/2008,Kolkata,119.28(96.71)
28/06/2008,Kolkata,118.11(97.11)
21/06/2008,Kolkata,108.56(93.88)
14/06/2008,Kolkata,101.75(88.42)
07/06/2008,Kolkata,95.77(83.09)
31/05/2008,Kolkata,96.77(80.72)
24/05/2008,Kolkata,98.43(79.91)
17/05/2008,Kolkata,98.58(80.50)
10/05/2008,Kolkata,99.25(81.64)
03/05/2008,Kolkata,101.15(86.41)
26/04/2008,Kolkata,103.18(89.19)
19/04/2008,Kolkata,98.18(80.00)
12/04/2008,Kolkata,87.13(90.97)
05/04/2008,Kolkata,78.54(70.38)
29/03/2008,Kolkata,64.08(53.87)
22/03/2008,Kolkata,N.S.(N.S.)
15/03/2008,Kolkata,N.S.(N.S.)
08/03/2008,Kolkata,66.15(56.36)
01/03/2008,Kolkata,N.S.(N.S.)
23/02/2008,Kolkata,66.64(60.02)
16/09/2008,Kolkata,68.38(60.67)
09/02/2008,Kolkata,70.72(63.51)
02/02/2008,Kolkata,71.11(68.11)
