Week Ending/Date,Location,Average_Price
26/11/2011,Kolkata,124.70(139.23)
31/12/2011,Kolkata,122.94(127.77)
24/12/2011,Kolkata,122.48(129.92)
17/12/2011,Kolkata,119.60(130.17)
10/12/2011,Kolkata,124.39(134.04)
03/12/2011,Kolkata,127.73(138.35)
19/11/2011,Kolkata,126.68(139.10)
12/11/2011,Kolkata,129.00(140.69)
05/11/2011,Kolkata,130.44(141.15)
29/10/2011,Kolkata,131.43(140.58)
22/10/2011,Kolkata,129.89(N.S.)
15/10/2011,Kolkata,135.17(142.76)
08/10/2011,Kolkata,N.S.(143.96)
01/10/2011,Kolkata,139.56(138.31)
24/09/2011,Kolkata,133.90(142.83)
17/09/2011,Kolkata,131.82(144.29)
10/09/2011,Kolkata,133.12(146.04)
03/09/2011,Kolkata,132.88(143.82)
27/08/2011,Kolkata,134.38(146.33)
20/08/2011,Kolkata,135.08(147.06)
13/08/2011,Kolkata,140.09(145.74)
06/08/2011,Kolkata,138.40(143.69)
30/07/2011,Kolkata,138.34(151.59)
23/07/2011,Kolkata,145.30(143.44)
16/07/2011,Kolkata,149.01(145.67)
09/07/2011,Kolkata,152.80(148.45)
02/07/2011,Kolkata,147.56(147.37)
25/06/2011,Kolkata,142.10(139.30)
18/06/2011,Kolkata,139.20(131.15)
11/06/2011,Kolkata,133.99(125.63)
04/06/2011,Kolkata,130.44(121.74)
21/05/2011,Kolkata,137.84(126.66)
14/05/2011,Kolkata,139.46(131.52)
07/05/2011,Kolkata,144.08(130.01)
30/04/2011,Kolkata,149.45(122.61)
23/04/2011,Kolkata,116.28(112.17)
16/04/2011,Kolkata,132.56(108.70)
09/04/2011,Kolkata,129.81(76.93)
02/04/2011,Kolkata,75.18(69.52)
26/03/2011,Kolkata,N.S.(N.S.)
19/03/2011,Kolkata,N.S.(N.S.)
12/03/2011,Kolkata,94.66(77.35)
05/03/2011,Kolkata,86.14(85.89)
26/02/2011,Kolkata,92.48(97.15)
19/02/2011,Kolkata,98.26(101.73)
12/02/2011,Kolkata,104.73(107.88)
05/02/2011,Kolkata,109.35(107.33)
29/01/2011,Kolkata,112.92(113.04)
22/01/2011,Kolkata,115.79(108.55)
15/01/2011,Kolkata,117.73(N.S.)
08/01/2011,Kolkata,118.88(111.53)
01/01/2011,Kolkata,127.77(117.54)
26/11/2011,Guwahati,105.75(118.33)
31/12/2011,Guwahati,97.88(N.S.)
24/12/2011,Guwahati,97.97(104.53)
17/12/2011,Guwahati,96.47(109.01)
10/12/2011,Guwahati,101.38(110.45)
03/12/2011,Guwahati,101.54(117.14)
19/11/2011,Guwahati,104.42(120.23)
12/11/2011,Guwahati,109.59(118.40)
05/11/2011,Guwahati,109.82(118.85)
29/10/2011,Guwahati,114.62(122.21)
22/10/2011,Guwahati,111.21(124.61)
15/10/2011,Guwahati,110.37(N.S.)
08/10/2011,Guwahati,N.S.(123.40)
01/10/2011,Guwahati,112.58(123.32)
24/09/2011,Guwahati,108.53(124.50)
17/09/2011,Guwahati,111.83(122.47)
10/09/2011,Guwahati,110.50(125.32)
03/09/2011,Guwahati,109.13(122.03)
27/08/2011,Guwahati,110.77(124.94)
20/08/2011,Guwahati,111.46(126.14)
13/08/2011,Guwahati,111.69(123.02)
06/08/2011,Guwahati,111.13(121.01)
30/07/2011,Guwahati,118.38(122.69)
23/07/2011,Guwahati,122.05(117.96)
16/07/2011,Guwahati,126.51(115.80)
09/07/2011,Guwahati,128.35(118.03)
02/07/2011,Guwahati,133.44(116.78)
25/06/2011,Guwahati,132.29(116.30)
18/06/2011,Guwahati,129.36(114.96)
11/06/2011,Guwahati,126.81(114.66)
04/06/2011,Guwahati,121.55(111.26)
21/05/2011,Guwahati,123.78(109.49)
14/05/2011,Guwahati,123.75(111.45)
07/05/2011,Guwahati,127.50(115.32)
30/04/2011,Guwahati,131.18(118.43)
23/04/2011,Guwahati,111.00(101.64)
16/04/2011,Guwahati,N.S.(N.S.)
09/04/2011,Guwahati,112.84(82.25)
02/04/2011,Guwahati,66.40(66.59)
26/03/2011,Guwahati,N.S.(N.S.)
19/03/2011,Guwahati,N.S.(N.S.)
12/03/2011,Guwahati,79.00(73.71)
05/03/2011,Guwahati,N.S.(75.65)
26/02/2011,Guwahati,76.02(82.20)
19/02/2011,Guwahati,87.78(86.83)
12/02/2011,Guwahati,88.11(87.33)
05/02/2011,Guwahati,92.20(89.44)
29/01/2011,Guwahati,N.S.(N.S.)
22/01/2011,Guwahati,93.04(91.35)
15/01/2011,Guwahati,96.58(94.06)
08/01/2011,Guwahati,95.84(97.22)
01/01/2011,Guwahati,101.34(103.07)
26/11/2011,Siliguri,100.06(104.34)
31/12/2011,Siliguri,101.76(N.S.)
24/12/2011,Siliguri,103.80(N.S.)
17/12/2011,Siliguri,99.38(108.78)
10/12/2011,Siliguri,96.60(108.57)
03/12/2011,Siliguri,95.56(106.98)
19/11/2011,Siliguri,104.16(109.46)
12/11/2011,Siliguri,104.50(109.18)
05/11/2011,Siliguri,103.47(112.10)
29/10/2011,Siliguri,99.51(108.24)
22/10/2011,Siliguri,99.97(106.50)
15/10/2011,Siliguri,97.76(N.S.)
08/10/2011,Siliguri,N.S.(106.64)
01/10/2011,Siliguri,90.75(106.39)
24/09/2011,Siliguri,94.70(104.10)
17/09/2011,Siliguri,97.89(105.22)
10/09/2011,Siliguri,102.12(106.66)
03/09/2011,Siliguri,97.50(105.70)
27/08/2011,Siliguri,102.59(105.84)
20/08/2011,Siliguri,101.42(108.02)
13/08/2011,Siliguri,104.61(109.38)
06/08/2011,Siliguri,105.72(108.71)
30/07/2011,Siliguri,109.36(106.85)
23/07/2011,Siliguri,112.84(108.18)
16/07/2011,Siliguri,113.36(107.88)
09/07/2011,Siliguri,114.54(108.61)
02/07/2011,Siliguri,116.14(109.67)
25/06/2011,Siliguri,122.91(113.38)
18/06/2011,Siliguri,126.47(112.32)
11/06/2011,Siliguri,131.21(110.43)
04/06/2011,Siliguri,133.82(110.61)
21/05/2011,Siliguri,119.78(105.75)
14/05/2011,Siliguri,114.75(100.51)
07/05/2011,Siliguri,113.07(98.57)
30/04/2011,Siliguri,119.55(99.79)
23/04/2011,Siliguri,123.28(101.37)
16/04/2011,Siliguri,129.94(109.47)
09/04/2011,Siliguri,133.36(117.50)
02/04/2011,Siliguri,85.74(76.87)
26/03/2011,Siliguri,N.S.(N.S.)
19/03/2011,Siliguri,N.S.(N.S.)
12/03/2011,Siliguri,74.65(75.20)
05/03/2011,Siliguri,78.11(77.93)
26/02/2011,Siliguri,77.20(81.86)
19/02/2011,Siliguri,78.19(87.40)
12/02/2011,Siliguri,78.54(87.43)
05/02/2011,Siliguri,84.39(90.31)
29/01/2011,Siliguri,88.38(94.52)
22/01/2011,Siliguri,91.70(94.60)
15/01/2011,Siliguri,99.00(96.50)
08/01/2011,Siliguri,103.05(101.20)
01/01/2011,Siliguri,105.78(105.34)
26/11/2011,Jalpaiguri,N.S.(N.S.)
31/12/2011,Jalpaiguri,N.S.(N.S.)
24/12/2011,Jalpaiguri,N.S.(N.S.)
17/12/2011,Jalpaiguri,N.S.(N.S.)
10/12/2011,Jalpaiguri,N.S.(N.S.)
03/12/2011,Jalpaiguri,N.S.(N.S.)
19/11/2011,Jalpaiguri,N.S.(N.S.)
12/11/2011,Jalpaiguri,N.S.(N.S.)
05/11/2011,Jalpaiguri,N.S.(N.S.)
29/10/2011,Jalpaiguri,N.S.(N.S.)
22/10/2011,Jalpaiguri,N.S.(N.S.)
15/10/2011,Jalpaiguri,N.S.(N.S.)
08/10/2011,Jalpaiguri,N.S.(N.S.)
01/10/2011,Jalpaiguri,N.S.(N.S.)
24/09/2011,Jalpaiguri,N.S.(N.S.)
17/09/2011,Jalpaiguri,N.S.(N.S.)
10/09/2011,Jalpaiguri,N.S.(N.S.)
03/09/2011,Jalpaiguri,N.S.(N.S.)
27/08/2011,Jalpaiguri,N.S.(N.S.)
20/08/2011,Jalpaiguri,N.S.(N.S.)
13/08/2011,Jalpaiguri,N.S.(N.S.)
06/08/2011,Jalpaiguri,N.S.(N.S.)
30/07/2011,Jalpaiguri,N.S.(N.S.)
23/07/2011,Jalpaiguri,N.S.(N.S.)
16/07/2011,Jalpaiguri,N.S.(N.S.)
09/07/2011,Jalpaiguri,N.S.(N.S.)
02/07/2011,Jalpaiguri,N.S.(N.S.)
25/06/2011,Jalpaiguri,N.S.(N.S.)
18/06/2011,Jalpaiguri,N.S.(N.S.)
11/06/2011,Jalpaiguri,N.S.(N.S.)
04/06/2011,Jalpaiguri,N.S.(N.S.)
21/05/2011,Jalpaiguri,N.S.(N.S.)
14/05/2011,Jalpaiguri,N.S.(N.S.)
07/05/2011,Jalpaiguri,N.S.(N.S.)
30/04/2011,Jalpaiguri,N.S.(N.S.)
23/04/2011,Jalpaiguri,N.S.(N.S.)
16/04/2011,Jalpaiguri,N.S.(N.S.)
09/04/2011,Jalpaiguri,N.S.(N.S.)
02/04/2011,Jalpaiguri,N.S.(N.S.)
26/03/2011,Jalpaiguri,N.S.(N.S.)
19/03/2011,Jalpaiguri,N.S.(N.S.)
12/03/2011,Jalpaiguri,N.S.(N.S.)
05/03/2011,Jalpaiguri,N.S.(N.S.)
26/02/2011,Jalpaiguri,N.S.(N.S.)
19/02/2011,Jalpaiguri,N.S.(N.S.)
12/02/2011,Jalpaiguri,N.S.(N.S.)
05/02/2011,Jalpaiguri,N.S.(N.S.)
29/01/2011,Jalpaiguri,N.S.(N.S.)
22/01/2011,Jalpaiguri,N.S.(N.S.)
15/01/2011,Jalpaiguri,N.S.(N.S.)
08/01/2011,Jalpaiguri,N.S.(N.S.)
01/01/2011,Jalpaiguri,N.S.(N.S.)
26/11/2011,mjunction,
31/12/2011,mjunction,
24/12/2011,mjunction,
17/12/2011,mjunction,
10/12/2011,mjunction,
03/12/2011,mjunction,
19/11/2011,mjunction,
12/11/2011,mjunction,
05/11/2011,mjunction,
29/10/2011,mjunction,
22/10/2011,mjunction,
15/10/2011,mjunction,
08/10/2011,mjunction,
01/10/2011,mjunction,
24/09/2011,mjunction,
17/09/2011,mjunction,
10/09/2011,mjunction,
03/09/2011,mjunction,
27/08/2011,mjunction,
20/08/2011,mjunction,
13/08/2011,mjunction,
06/08/2011,mjunction,
30/07/2011,mjunction,
23/07/2011,mjunction,
16/07/2011,mjunction,
09/07/2011,mjunction,
02/07/2011,mjunction,
25/06/2011,mjunction,
18/06/2011,mjunction,
11/06/2011,mjunction,
04/06/2011,mjunction,
21/05/2011,mjunction,
14/05/2011,mjunction,
07/05/2011,mjunction,
30/04/2011,mjunction,
23/04/2011,mjunction,
16/04/2011,mjunction,
09/04/2011,mjunction,
02/04/2011,mjunction,
26/03/2011,mjunction,
19/03/2011,mjunction,
12/03/2011,mjunction,
05/03/2011,mjunction,
26/02/2011,mjunction,
19/02/2011,mjunction,
12/02/2011,mjunction,
05/02/2011,mjunction,
29/01/2011,mjunction,
22/01/2011,mjunction,
15/01/2011,mjunction,
08/01/2011,mjunction,
01/01/2011,mjunction,
26/11/2011,Cochin,80.37(81.17)
31/12/2011,Cochin,N.S.(N.S.)
24/12/2011,Cochin,81.16(82.37)
17/12/2011,Cochin,79.62(81.96)
10/12/2011,Cochin,80.32(81.21)
03/12/2011,Cochin,79.58(80.41)
19/11/2011,Cochin,79.56(81.26)
12/11/2011,Cochin,79.73(83.68)
05/11/2011,Cochin,81.46(83.66)
29/10/2011,Cochin,83.58(83.70)
22/10/2011,Cochin,86.20(85.75)
15/10/2011,Cochin,89.90(87.19)
08/10/2011,Cochin,93.35(87.32)
01/10/2011,Cochin,92.04(89.48)
24/09/2011,Cochin,87.80(90.13)
17/09/2011,Cochin,83.50(88.85)
10/09/2011,Cochin,N.S.(82.68)
03/09/2011,Cochin,82.21(74.06)
27/08/2011,Cochin,79.96(N.S.)
20/08/2011,Cochin,77.97(73.70)
13/08/2011,Cochin,78.46(71.82)
06/08/2011,Cochin,75.79(71.06)
30/07/2011,Cochin,75.37(70.73)
23/07/2011,Cochin,75.28(73.49)
16/07/2011,Cochin,76.80(73.80)
09/07/2011,Cochin,74.23(71.52)
02/07/2011,Cochin,73.82(70.73)
25/06/2011,Cochin,71.39(67.57)
18/06/2011,Cochin,72.95(68.08)
11/06/2011,Cochin,71.37(68.76)
04/06/2011,Cochin,73.00(71.24)
21/05/2011,Cochin,76.62(73.47)
14/05/2011,Cochin,81.08(75.24)
07/05/2011,Cochin,80.55(75.37)
30/04/2011,Cochin,82.42(86.37)
23/04/2011,Cochin,N.S.(80.02)
16/04/2011,Cochin,82.71(80.55)
09/04/2011,Cochin,83.47(81.90)
02/04/2011,Cochin,82.05(N.S.)
26/03/2011,Cochin,80.28(80.54)
19/03/2011,Cochin,80.39(77.08)
12/03/2011,Cochin,83.44(75.85)
05/03/2011,Cochin,84.08(76.46)
26/02/2011,Cochin,86.50(78.52)
