Week Ending/Date,Location,Average_Price
31/12/2022,Kolkata,187.14(190.91)
24/12/2022,Kolkata,193.25(195.83)
17/12/2022,Kolkata,196.84(194.32)
10/12/2022,Kolkata,206.80(205.41)
03/12/2022,Kolkata,214.85(209.99)
26/11/2022,Kolkata,226.37(223.21)
19/11/2022,Kolkata,233.17(221.53)
12/11/2022,Kolkata,239.65(209.18)
05/11/2022,Kolkata,232.59(212.39)
29/10/2022,Kolkata,250.78(207.96)
22/10/2022,Kolkata,233.65(217.22)
15/10/2022,Kolkata,234.32(NS)
08/10/2022,Kolkata,NS(217.03)
01/10/2022,Kolkata,232.10(220.10)
24/09/2022,Kolkata,235.30(223.11)
17/09/2022,Kolkata,246.81(216.13)
10/09/2022,Kolkata,259.99(218.92)
03/09/2022,Kolkata,270.04(220.59)
27/08/2022,Kolkata,275.09(219.09)
20/08/2022,Kolkata,280.24(227.99)
13/08/2022,Kolkata,283.84(220.66)
06/08/2022,Kolkata,286.87(221.64)
30/07/2022,Kolkata,285.93(224.17)
23/07/2022,Kolkata,278.57(228.85)
16/07/2022,Kolkata,276.29(237.55)
09/07/2022,Kolkata,284.00(242.19)
02/07/2022,Kolkata,291.61(261.60)
25/06/2022,Kolkata,288.10(255.38)
18/06/2022,Kolkata,280.56(251.80)
11/06/2022,Kolkata,237.97(235.30)
04/06/2022,Kolkata,215.66(240.96)
28/05/2022,Kolkata,209.88(NS)
21/05/2022,Kolkata,219.48(235.47)
14/05/2022,Kolkata,218.60(228.46)
07/05/2022,Kolkata,238.97(231.55)
30/04/2022,Kolkata,258.20(223.69)
23/04/2022,Kolkata,261.00(226.63)
16/04/2022,Kolkata,235.68(224.79)
09/04/2022,Kolkata,213.17(203.98)
02/04/2022,Kolkata,NS(NS)
26/03/2022,Kolkata,149.09(148.74)
19/03/2022,Kolkata,NS(NS)
12/03/2022,Kolkata,NS(145.50)
05/03/2022,Kolkata,NS(147.73)
26/02/2022,Kolkata,145.09(157.71)
19/02/2022,Kolkata,NS(170.57)
12/02/2022,Kolkata,148.76(174.16)
05/02/2022,Kolkata,161.68(174.91)
29/01/2022,Kolkata,NS(190.21)
22/01/2022,Kolkata,166.25(190.96)
15/01/2022,Kolkata,175.91(190.95)
08/01/2022,Kolkata,181.21(190.74)
01/01/2022,Kolkata,190.91(195.23)
31/12/2022,Guwahati,156.78(162.54)
24/12/2022,Guwahati,161.45(167.79)
17/12/2022,Guwahati,163.65(173.40)
10/12/2022,Guwahati,173.77(178.38)
03/12/2022,Guwahati,177.42(180.89)
26/11/2022,Guwahati,182.58(182.19)
19/11/2022,Guwahati,185.53(183.41)
12/11/2022,Guwahati,190.10(184.73)
05/11/2022,Guwahati,196.10(185.91)
29/10/2022,Guwahati,196.93(177.68)
22/10/2022,Guwahati,204.87(175.53)
15/10/2022,Guwahati,203.09(NS)
08/10/2022,Guwahati,NS(173.90)
01/10/2022,Guwahati,192.11(178.72)
24/09/2022,Guwahati,196.80(177.37)
17/09/2022,Guwahati,203.84(179.12)
10/09/2022,Guwahati,214.21(176.46)
03/09/2022,Guwahati,218.88(173.38)
27/08/2022,Guwahati,214.77(171.89)
20/08/2022,Guwahati,213.44(174.17)
13/08/2022,Guwahati,214.56(174.60)
06/08/2022,Guwahati,212.30(176.55)
30/07/2022,Guwahati,217.27(181.74)
23/07/2022,Guwahati,208.80(184.85)
16/07/2022,Guwahati,207.34(196.28)
09/07/2022,Guwahati,210.28(207.64)
02/07/2022,Guwahati,214.97(227.35)
25/06/2022,Guwahati,215.25(232.34)
18/06/2022,Guwahati,216.46(235.06)
11/06/2022,Guwahati,201.06(234.03)
04/06/2022,Guwahati,184.72(226.91)
28/05/2022,Guwahati,176.69(223.36)
21/05/2022,Guwahati,179.25(218.16)
