Week Ending/Date,Location,Average_Price
15/07/2023,Kolkata,234.52(276.29)
08/07/2023,Kolkata,235.48(284)
01/07/2023,Kolkata,237.77(291.61)
24/06/2023,Kolkata,235.24(288.1)
17/06/2023,Kolkata,236.57(280.56)
10/06/2023,Kolkata,227(237.97)
03/06/2023,Kolkata,210.22(215.66)
27/05/2023,Kolkata,200.46(209.88)
20/05/2023,Kolkata,196.92(219.48)
13/05/2023,Kolkata,207.04(218.6)
06/05/2023,Kolkata,209.78(238.97)
29/04/2023,Kolkata,220.28(258.2)
22/04/2023,Kolkata,223.66(261.00)
15/04/2023,Kolkata,209.95(235.68)
08/04/2023,Kolkata,212.25(213.17)
01/04/2023,Kolkata,NS(NS)
25/03/2023,Kolkata,156.81(149.09)
18/03/2023,Kolkata,NS(NS)
11/03/2023,Kolkata,145.76(NS)
04/03/2023,Kolkata,153.2(NS)
25/02/2023,Kolkata,NS(145.09)
18/02/2023,Kolkata,156.81(NS)
11/02/2023,Kolkata,150.25(148.76)
04/02/2023,Kolkata,153.5(161.68)
28/01/2023,Kolkata,160.42(NS)
21/01/2023,Kolkata,160.43(166.25)
14/01/2023,Kolkata,169.60(175.91)
07/01/2023,Kolkata,173.61(181.21)
15/07/2023,Guwahati,213.92(207.34)
08/07/2023,Guwahati,215.75(210.28)
01/07/2023,Guwahati,214.07(214.97)
24/06/2023,Guwahati,213.43(215.25)
17/06/2023,Guwahati,217.3(216.46)
10/06/2023,Guwahati,215.7(201.06)
03/06/2023,Guwahati,206.43(184.72)
27/05/2023,Guwahati,193.03(176.69)
20/05/2023,Guwahati,183.68(179.25)
13/05/2023,Guwahati,191.25(184.92)
06/05/2023,Guwahati,193.83(196.65)
29/04/2023,Guwahati,201.53(216.99)
22/04/2023,Guwahati,214.50(252.32)
15/04/2023,Guwahati,223.66(277.12)
08/04/2023,Guwahati,216.60(250.50)
01/04/2023,Guwahati,173.02(127.74)
25/03/2023,Guwahati,140.46(NS)
18/03/2023,Guwahati,NS(NS)
11/03/2023,Guwahati,136.56(NS)
04/03/2023,Guwahati,143.94(130.19)
25/02/2023,Guwahati,NS(NS)
18/02/2023,Guwahati,139.44(134.22)
11/02/2023,Guwahati,140.81(140.54)
04/02/2023,Guwahati,141.91(146.54)
28/01/2023,Guwahati,140.79(146.93)
21/01/2023,Guwahati,139.98(148.30)
14/01/2023,Guwahati,145.18(151.53)
07/01/2023,Guwahati,148.45(154.38)
15/07/2023,Siliguri,184.32(180.06)
08/07/2023,Siliguri,182.15(187.17)
01/07/2023,Siliguri,187.14(198.41)
24/06/2023,Siliguri,186.53(203.85)
17/06/2023,Siliguri,180.94(207.27)
10/06/2023,Siliguri,180.21(202.03)
03/06/2023,Siliguri,179.91(191.63)
27/05/2023,Siliguri,182.67(180.78)
20/05/2023,Siliguri,182.7(174.14)
13/05/2023,Siliguri,181.91(175.92)
06/05/2023,Siliguri,175.95(184.57)
29/04/2023,Siliguri,176.79(203.41)
22/04/2023,Siliguri,182.95(229.12)
15/04/2023,Siliguri,188.18(227.47)
08/04/2023,Siliguri,201.48(265.10)
01/04/2023,Siliguri,199.27(178.71)
25/03/2023,Siliguri,154.17(NS)
18/03/2023,Siliguri,NS(NS)
11/03/2023,Siliguri,139.16(NS)
04/03/2023,Siliguri,130.25(NS)
25/02/2023,Siliguri,NS(121.5)
18/02/2023,Siliguri,132.68(NS)
11/02/2023,Siliguri,132.89(NS)
04/02/2023,Siliguri,132.78(129.89)
28/01/2023,Siliguri,140.01(139.98)
21/01/2023,Siliguri,138.39(146.52)
14/01/2023,Siliguri,145.15(152.10)
07/01/2023,Siliguri,150.71(155.39)
