Week Ending/Date,Location,Average_Price
26/12/2009,Kolkata,124.46 (101.19)
19/12/2009,Kolkata,127.21 (102.69)
12/12/2009,Kolkata,127.65 (103.91)
05/12/2009,Kolkata,131.09 (107.01)
28/11/2009,Kolkata,132.39 (109.99)
21/11/2009,Kolkata,137.73 (108.47)
14/11/2009,Kolkata,135.48 (108.05)
07/11/2009,Kolkata,137.78 (107.74)
31/10/2009,Kolkata,138.44 (109.91)
24/10/2009,Kolkata,135.47 (115.59)
17/10/2009,Kolkata,137.93 (114.94)
10/10/2009,Kolkata,135.28 (N.S)
03/10/2009,Kolkata,NS (115.09)
26/09/2009,Kolkata,137.73 (113.53)
19/09/2009,Kolkata,131.42 (111.95)
12/09/2009,Kolkata,127.62 (107.91)
05/09/2009,Kolkata,129.34 (108.38)
22/08/2009,Kolkata,131.14 (111.18)
15/08/2009,Kolkata,129.29 (111.94)
08/08/2009,Kolkata,130.36 (109.39)
01/08/2009,Kolkata,128.54 (109.56)
25/07/2009,Kolkata,129.43 (109.92)
18/07/2009,Kolkata,132.42 (116.96)
11/07/2009,Kolkata,135.45 (116.47)
04/07/2009,Kolkata,135.45 (119.28)
27/06/2009,Kolkata,132.85 (118.11)
20/06/2009,Kolkata,132.73 (108.56)
13/06/2009,Kolkata,132.31 (101.75)
06/06/2009,Kolkata,137.00 (95.77)
30/05/2009,Kolkata,142.61 (96.77)
23/05/2009,Kolkata,144.13 (98.43)
16/05/2009,Kolkata,139.18 (98.58)
09/05/2009,Kolkata,134.88 (99.25)
02/05/2009,Kolkata,125.87 (101.15)
25/04/2009,Kolkata,118.01 (103.18)
18/04/2009,Kolkata,N.S. (98.18)
11/04/2009,Kolkata,N.S. (87.13)
04/04/2009,Kolkata,83.11 (78.54)
28/03/2009,Kolkata,N.S. (64.08)
21/03/2009,Kolkata,79.41 (N.S.)
14/03/2009,Kolkata,No Sale
07/03/2009,Kolkata,80.34 (66.15)
28/02/2009,Kolkata,81.40 (N.S.)
21/02/2009,Kolkata,84.96 (66.64)
14/02/2009,Kolkata,88.44 (68.38)
07/02/2009,Kolkata,89.04 (70.72)
31/01/2009,Kolkata,91.38 (71.11)
24/01/2009,Kolkata,94.11 (74.09)
17/01/2009,Kolkata,95.94 (76.84 )
10/01/2009,Kolkata,97.55(79.82)
03/01/2009,Kolkata,98.17(80.82)
26/12/2009,Guwahati,107.30 (87.26)
19/12/2009,Guwahati,111.28 (89.04)
12/12/2009,Guwahati,111.75 (89.92)
05/12/2009,Guwahati,115.02 (94.69)
28/11/2009,Guwahati,120.07 (96.88)
21/11/2009,Guwahati,119.06 (96.74)
14/11/2009,Guwahati,120.16 (98.75)
07/11/2009,Guwahati,118.69 (100.19)
31/10/2009,Guwahati,119.68 (101.33)
24/10/2009,Guwahati,119.67 (106.51)
17/10/2009,Guwahati,119.78 (107.29)
10/10/2009,Guwahati,117.40 (N.S)
03/10/2009,Guwahati,NS (105.22)
26/09/2009,Guwahati,114.84 (105.63)
19/09/2009,Guwahati,114.73 (102.50)
12/09/2009,Guwahati,112.67 (98.82)
05/09/2009,Guwahati,112.47 (97.37)
22/08/2009,Guwahati,114.17 (96.22)
15/08/2009,Guwahati,113.59 95.60)
