Week Ending/Date,Location,Average_Price
25/12/2010,NORTH INDIA,113.02(112.65)
18/12/2010,NORTH INDIA,114.18(115.61)
11/12/2010,NORTH INDIA,115.12(116.36)
04/12/2010,NORTH INDIA,118.73(117.89)
27/11/2010,NORTH INDIA,119.03(119.64)
20/11/2010,NORTH INDIA,120.83(122.41)
13/11/2010,NORTH INDIA,119.73(122.28)
06/11/2010,NORTH INDIA,123.87(121.37)
30/10/2010,NORTH INDIA,122.79(119.12)
23/10/2010,NORTH INDIA,117.10(120.27)
16/10/2010,NORTH INDIA,133.76(122.05)
09/10/2010,NORTH INDIA,122.86(119.19)
02/10/2010,NORTH INDIA,121.92(N.S.)
25/09/2010,NORTH INDIA,122.30(115.61)
18/09/2010,NORTH INDIA,121.58(115.00)
11/09/2010,NORTH INDIA,124.18(116.34)
04/09/2010,NORTH INDIA,123.34(116.80)
28/08/2010,NORTH INDIA,124.05(114.09)
21/08/2010,NORTH INDIA,124.72(116.13)
14/08/2010,NORTH INDIA,124.47(114.76)
07/08/2010,NORTH INDIA,121.96(114.20)
31/07/2010,NORTH INDIA,122.17(113.46)
24/07/2010,NORTH INDIA,119.77(110.97)
17/07/2010,NORTH INDIA,118.37(111.84)
10/07/2010,NORTH INDIA,119.86(117.95)
03/07/2010,NORTH INDIA,118.15(122.99)
26/06/2010,NORTH INDIA,118.22(125.26)
19/06/2010,NORTH INDIA,115.08(126.83)
12/06/2010,NORTH INDIA,114.92(126.59)
05/06/2010,NORTH INDIA,113.07(130.56)
29/05/2010,NORTH INDIA,115.56(135.44)
22/05/2010,NORTH INDIA,112.90(136.10)
15/05/2010,NORTH INDIA,111.72(132.34)
08/05/2010,NORTH INDIA,111.27(128.72)
01/05/2010,NORTH INDIA,110.44(122.29)
24/04/2010,NORTH INDIA,103.78(113.29)
17/04/2010,NORTH INDIA,108.65(115.41)
10/04/2010,NORTH INDIA,93.50(106.07)
03/04/2010,NORTH INDIA,68.87(87.09)
27/03/2010,NORTH INDIA,N.S.(78.90)
20/03/2010,NORTH INDIA,N.S.(75.87)
13/03/2010,NORTH INDIA,75.35(N.S.)
06/03/2010,NORTH INDIA,80.68(75.94)
27/02/2010,NORTH INDIA,88.34(76.84)
20/02/2010,NORTH INDIA,92.13(79.37)
13/02/2010,NORTH INDIA,94.79(82.66)
06/02/2010,NORTH INDIA,95.53(86.10)
30/01/2010,NORTH INDIA,102.74(86.16)
23/01/2010,NORTH INDIA,97.36 (89.88)
16/01/2010,NORTH INDIA,95.09 (88.56)
09/01/2010,NORTH INDIA,102.74 (89.64)
02/01/2010,NORTH INDIA,107.65 (99.01)
25/12/2010,SOUTH INDIA,71.07(72.30)
18/12/2010,SOUTH INDIA,70.35(76.88)
11/12/2010,SOUTH INDIA,69.24(78.76)
04/12/2010,SOUTH INDIA,69.92(79.34)
27/11/2010,SOUTH INDIA,68.45(78.61)
20/11/2010,SOUTH INDIA,70.19(76.95)
13/11/2010,SOUTH INDIA,71.69(77.53)
06/11/2010,SOUTH INDIA,72.17(73.44)
30/10/2010,SOUTH INDIA,69.49(73.50)
23/10/2010,SOUTH INDIA,69.04(77.44)
16/10/2010,SOUTH INDIA,71.34(72.43)
09/10/2010,SOUTH INDIA,69.46(79.08)
02/10/2010,SOUTH INDIA,68.90(81.86)
25/09/2010,SOUTH INDIA,67.69(82.34)
18/09/2010,SOUTH INDIA,73.78(82.03)
11/09/2010,SOUTH INDIA,67.75(79.83)
04/09/2010,SOUTH INDIA,61.68(74.10)
28/08/2010,SOUTH INDIA,53.03(79.83)
21/08/2010,SOUTH INDIA,59.88(78.88)
14/08/2010,SOUTH INDIA,60.24(79.57)
07/08/2010,SOUTH INDIA,60.53(79.76)
31/07/2010,SOUTH INDIA,59.86(71.81)
24/07/2010,SOUTH INDIA,60.45(82.20)
17/07/2010,SOUTH INDIA,59.58(81.11)
10/07/2010,SOUTH INDIA,58.76(79.45)
03/07/2010,SOUTH INDIA,56.88(79.56)
26/06/2010,SOUTH INDIA,56.05(82.26)
19/06/2010,SOUTH INDIA,57.34(81.00)
12/06/2010,SOUTH INDIA,58.60(81.17)
05/06/2010,SOUTH INDIA,63.92(80.34)
29/05/2010,SOUTH INDIA,65.11(89.07)
22/05/2010,SOUTH INDIA,63.29(88.00)
15/05/2010,SOUTH INDIA,66.94(88.09)
08/05/2010,SOUTH INDIA,66.24(90.96)
01/05/2010,SOUTH INDIA,79.22(85.72)
24/04/2010,SOUTH INDIA,71.91(86.80)
17/04/2010,SOUTH INDIA,72.25(85.33)
10/04/2010,SOUTH INDIA,72.48(77.79)
03/04/2010,SOUTH INDIA,63.66(80.15)
27/03/2010,SOUTH INDIA,70.27(76.71)
20/03/2010,SOUTH INDIA,69.91(75.95)
13/03/2010,SOUTH INDIA,68.49(76.39)
06/03/2010,SOUTH INDIA,68.59(79.00)
27/02/2010,SOUTH INDIA,71.53(74.93)
20/02/2010,SOUTH INDIA,71.69(74.81)
13/02/2010,SOUTH INDIA,72.32(75.55)
06/02/2010,SOUTH INDIA,71.39(74.91)
30/01/2010,SOUTH INDIA,73.30(74.66)
23/01/2010,SOUTH INDIA,74.36 (76.95)
16/01/2010,SOUTH INDIA,73.58 (74.77)
09/01/2010,SOUTH INDIA,75.16 (74.10)
02/01/2010,SOUTH INDIA,75.29 (78.57)
25/12/2010,ALL INDIA,100.58(107.49)
18/12/2010,ALL INDIA,103.71(106.81)
11/12/2010,ALL INDIA,104.70(110.44)
04/12/2010,ALL INDIA,107.78(109.46)
27/11/2010,ALL INDIA,107.30(109.87)
20/11/2010,ALL INDIA,109.31(110.13)
13/11/2010,ALL INDIA,109.75(116.03)
06/11/2010,ALL INDIA,111.48(110.97)
30/10/2010,ALL INDIA,110.87(108.40)
23/10/2010,ALL INDIA,103.17(110.81)
16/10/2010,ALL INDIA,103.88(115.61)
09/10/2010,ALL INDIA,111.92(110.32)
02/10/2010,ALL INDIA,110.88(81.86)
25/09/2010,ALL INDIA,111.51(107.58)
18/09/2010,ALL INDIA,110.08(106.95)
11/09/2010,ALL INDIA,108.05(104.95)
04/09/2010,ALL INDIA,106.66(106.52)
28/08/2010,ALL INDIA,108.53(105.53)
21/08/2010,ALL INDIA,106.14(106.08)
14/08/2010,ALL INDIA,106.39(107.15)
07/08/2010,ALL INDIA,105.64(107.14)
31/07/2010,ALL INDIA,103.17(107.33)
24/07/2010,ALL INDIA,100.64(104.27)
17/07/2010,ALL INDIA,99.73(102.80)
10/07/2010,ALL INDIA,99.46(104.66)
03/07/2010,ALL INDIA,94.33(108.91)
26/06/2010,ALL INDIA,96.82(110.74)
19/06/2010,ALL INDIA,91.45(111.84)
12/06/2010,ALL INDIA,90.78(109.06)
05/06/2010,ALL INDIA,96.64(114.45)
29/05/2010,ALL INDIA,100.93(119.86)
22/05/2010,ALL INDIA,94.33(121.19)
15/05/2010,ALL INDIA,96.18(117.59)
08/05/2010,ALL INDIA,92.14(110.92)
01/05/2010,ALL INDIA,89.89(105.70)
24/04/2010,ALL INDIA,87.58(102.06)
17/04/2010,ALL INDIA,84.91(93.70)
10/04/2010,ALL INDIA,81.18(86.84)
03/04/2010,ALL INDIA,67.17(82.60)
27/03/2010,ALL INDIA,70.27(77.81)
20/03/2010,ALL INDIA,69.91(75.91)
13/03/2010,ALL INDIA,72.49(76.39)
06/03/2010,ALL INDIA,76.47(76.96)
27/02/2010,ALL INDIA,84.44(76.36)
20/02/2010,ALL INDIA,87.16(78.29)
13/02/2010,ALL INDIA,88.86(81.21)
06/02/2010,ALL INDIA,89.34(83.21)
30/01/2010,ALL INDIA,92.24(82.61)
23/01/2010,ALL INDIA,92.68 (87.41)
16/01/2010,ALL INDIA,88.06 (85.28)
09/01/2010,ALL INDIA,95.85 (85.94)
02/01/2010,ALL INDIA,101.68 (92.44)
