Week Ending/Date,Location,Average_Price
15/07/2023,NORTH INDIA,208.86(203.7)
08/07/2023,NORTH INDIA,210.25(211.09)
01/07/2023,NORTH INDIA,213(220.1)
24/06/2023,NORTH INDIA,209.88(221.49)
17/06/2023,NORTH INDIA,209.44(221.48)
10/06/2023,NORTH INDIA,204.51(203.58)
03/06/2023,NORTH INDIA,193.87(188.57)
27/05/2023,NORTH INDIA,187.44(180.5)
20/05/2023,NORTH INDIA,183.25(182.09)
13/05/2023,NORTH INDIA,188.3(184.39)
06/05/2023,NORTH INDIA,185.34(196.33)
29/04/2023,NORTH INDIA,190.1(214.24)
22/04/2023,NORTH INDIA,194.19(238.29)
15/04/2023,NORTH INDIA,195.26(239.56)
08/04/2023,NORTH INDIA,203.92(254.50)
01/04/2023,NORTH INDIA,192.89(152.91)
25/03/2023,NORTH INDIA,149.16(144.31)
18/03/2023,NORTH INDIA,NS(NS)
11/03/2023,NORTH INDIA,138.48(100.59)
04/03/2023,NORTH INDIA,135.37(129.76)
25/02/2023,NORTH INDIA,NS(134.13)
18/02/2023,NORTH INDIA,144.65(134.08)
11/02/2023,NORTH INDIA,140.13(146.38)
04/02/2023,NORTH INDIA,139.22(149.44)
28/01/2023,NORTH INDIA,145.33(142.34)
21/01/2023,NORTH INDIA,142.93(154.81)
14/01/2023,NORTH INDIA,149.88(161.84)
07/01/2023,NORTH INDIA,154.68(165.34)
15/07/2023,SOUTH INDIA,102.16(89.31)
08/07/2023,SOUTH INDIA,102.78(90.17)
01/07/2023,SOUTH INDIA,105.02(89.43)
24/06/2023,SOUTH INDIA,105.62(104)
17/06/2023,SOUTH INDIA,104.72(91.28)
10/06/2023,SOUTH INDIA,105.30(94.50)
03/06/2023,SOUTH INDIA,102.27(97.09)
27/05/2023,SOUTH INDIA,107.69(97.14)
20/05/2023,SOUTH INDIA,111.19(98.88)
13/05/2023,SOUTH INDIA,115.1(102.13)
06/05/2023,SOUTH INDIA,118.42(104.44)
29/04/2023,SOUTH INDIA,120.48(106.35)
22/04/2023,SOUTH INDIA,121.26(106.92)
15/04/2023,SOUTH INDIA,120.62(91.96)
08/04/2023,SOUTH INDIA,111.85(102.80)
01/04/2023,SOUTH INDIA,121.31(104.93)
25/03/2023,SOUTH INDIA,125.11(103.93)
18/03/2023,SOUTH INDIA,124.39(104.57)
11/03/2023,SOUTH INDIA,126.75(108.59)
04/03/2023,SOUTH INDIA,129.18(112.23)
25/02/2023,SOUTH INDIA,129.72(114.87)
18/02/2023,SOUTH INDIA,129.41(117.12)
11/02/2023,SOUTH INDIA,133.11(118.36)
04/02/2023,SOUTH INDIA,131.18(118.24)
28/01/2023,SOUTH INDIA,130.76(119.27)
21/01/2023,SOUTH INDIA,127.93(116.80)
14/01/2023,SOUTH INDIA,125.41(114.56)
07/01/2023,SOUTH INDIA,123.74(110.04)
15/07/2023,ALL INDIA,181.96(169.59)
08/07/2023,ALL INDIA,182.61(182.83)
01/07/2023,ALL INDIA,181.22(187.7)
24/06/2023,ALL INDIA,177.99(200.24)
17/06/2023,ALL INDIA,177.77(185.8)
10/06/2023,ALL INDIA,173.17(171.39)
03/06/2023,ALL INDIA,160.17(157.71)
27/05/2023,ALL INDIA,159.66(150.79)
20/05/2023,ALL INDIA,156.88(154.35)
13/05/2023,ALL INDIA,164.62(157.91)
06/05/2023,ALL INDIA,164.09(166.42)
29/04/2023,ALL INDIA,166.27(181.33)
22/04/2023,ALL INDIA,170.99(182.63)
15/04/2023,ALL INDIA,164.72(162.93)
08/04/2023,ALL INDIA,162.48(148.80)
01/04/2023,ALL INDIA,143.57(119.77)
25/03/2023,ALL INDIA,131.83(109.55)
18/03/2023,ALL INDIA,124.39(104.57)
11/03/2023,ALL INDIA,132.46(108.58)
04/03/2023,ALL INDIA,130.34(116.71)
25/02/2023,ALL INDIA,129.72(126.35)
18/02/2023,ALL INDIA,137.34(122.70)
11/02/2023,ALL INDIA,138.01(136.04)
04/02/2023,ALL INDIA,137.28(142.04)
28/01/2023,ALL INDIA,141.87(135.88)
21/01/2023,ALL INDIA,140.04(146.91)
14/01/2023,ALL INDIA,145.60(151.81)
07/01/2023,ALL INDIA,148.93(153.96)
