Week Ending/Date,Location,Average_Price
18/04/2009,SOUTH INDIA,85.33 (56.02)
11/04/2009,SOUTH INDIA,77.79(55.77)
04/04/2009,SOUTH INDIA,80.15 (55.42)
28/03/2009,SOUTH INDIA,76.71 (56.03)
21/03/2009,SOUTH INDIA,75.95 (55.21)
14/03/2009,SOUTH INDIA,76.39 (57.26)
07/03/2009,SOUTH INDIA,79.00 (56.59)
28/02/2009,SOUTH INDIA,74.93 (55.33)
21/02/2009,SOUTH INDIA,74.81 (54.71)
14/02/2009,SOUTH INDIA,75.55 (53.73)
07/02/2009,SOUTH INDIA,74.91 (53.90)
31/01/2009,SOUTH INDIA,74.66 (54.63)
24/01/2009,SOUTH INDIA,76.95 (52.96)
17/01/2009,SOUTH INDIA,74.77 (54.15)
10/01/2009,SOUTH INDIA,74.10(54.10)
03/01/2009,SOUTH INDIA,74.42(54.40)
26/12/2009,ALL INDIA,107.49 (90.54)
19/12/2009,ALL INDIA,106.81 (86.83)
12/12/2009,ALL INDIA,107.98 (86.51)
05/12/2009,ALL INDIA,109.46 (89.80)
28/11/2009,ALL INDIA,109.87 (92.35)
21/11/2009,ALL INDIA,110.13 (92.10)
14/11/2009,ALL INDIA,116.03 (92.65)
07/11/2009,ALL INDIA,110.97 (95.98)
31/10/2009,ALL INDIA,108.40 (94.08)
24/10/2009,ALL INDIA,110.81 (102.69)
17/10/2009,ALL INDIA,115.61 (102.06)
10/10/2009,ALL INDIA,110.32 (85.03)
03/10/2009,ALL INDIA,81.86 (99.96)
26/09/2009,ALL INDIA,107.58 (102.06)
19/09/2009,ALL INDIA,106.95 (99.85)
12/09/2009,ALL INDIA,104.95 (94.05)
05/09/2009,ALL INDIA,106.52 (91.67)
29/08/2009,ALL INDIA,105.53(90.69)
22/08/2009,ALL INDIA,106.08 (91.14)
15/08/2009,ALL INDIA,107.15 (90.15)
08/08/2009,ALL INDIA,107.14 (88.02)
01/08/2009,ALL INDIA,107.33 (85.75)
25/07/2009,ALL INDIA,104.27 (85.06)
18/07/2009,ALL INDIA,102.80 (83.78)
11/07/2009,ALL INDIA,104.66 (83.09)
04/07/2009,ALL INDIA,108.91 (83.64)
27/06/2009,ALL INDIA,110.74 (84.59)
20/06/2009,ALL INDIA,111.84 (84.35)
13/06/2009,ALL INDIA,109.06 (80.17)
06/06/2009,ALL INDIA,114.45 (76.92)
30/05/2009,ALL INDIA,119.86 (76.03)
23/05/2009,ALL INDIA,121.19 (76.46)
16/05/2009,ALL INDIA,117.59 (76.46)
09/05/2009,ALL INDIA,110.92 (75.55)
02/05/2009,ALL INDIA,105.70 (76.88)
25/04/2009,ALL INDIA,102.06 (74.59)
18/04/2009,ALL INDIA,93.70 (64.74)
11/04/2009,ALL INDIA,86.84(63.30)
04/04/2009,ALL INDIA,82.60 (59.25)
28/03/2009,ALL INDIA,77.81 (57.66)
21/03/2009,ALL INDIA,75.91 (56.59)
14/03/2009,ALL INDIA,76.39 (57.26)
07/03/2009,ALL INDIA,76.96 (63.72)
28/02/2009,ALL INDIA,76.36 (55.57)
21/02/2009,ALL INDIA,78.29 (58.52)
14/02/2009,ALL INDIA,81.21 (60.51)
07/02/2009,ALL INDIA,83.21 (61.35)
31/01/2009,ALL INDIA,82.61 (63.34)
24/01/2009,ALL INDIA,87.41 (64.19)
17/01/2009,ALL INDIA,85.28 (68.00)
10/01/2009,ALL INDIA,85.94(69.98)
03/01/2009,ALL INDIA,86.55(71.63)
