Week Ending/Date,Location,Average_Price
26/12/2020,NORTH INDIA,168.38(140.11)
19/12/2020,NORTH INDIA,163.84(142.45)
12/12/2020,NORTH INDIA,165.90(144.62)
05/12/2020,NORTH INDIA,166.43(144.89)
28/11/2020,NORTH INDIA,169.86(144.03)
21/11/2020,NORTH INDIA,176.1(146.05)
14/11/2020,NORTH INDIA,193.21(144.56)
07/11/2020,NORTH INDIA,200.86(144.12)
31/10/2020,NORTH INDIA,205.06(146.88)
24/10/2020,NORTH INDIA,219.44(149.51)
17/10/2020,NORTH INDIA,228.64(146.83)
10/10/2020,NORTH INDIA,241.57(135.89)
10/10/2020,NORTH INDIA,241.57(135.89)
03/10/2020,NORTH INDIA,256.06(158.80)
26/09/2020,NORTH INDIA,261.84(147.06)
19/09/2020,NORTH INDIA,268.81(147.90)
12/09/2020,NORTH INDIA,267.98(149.97)
05/09/2020,NORTH INDIA,278.54(155.69)
29/08/2020,NORTH INDIA,281.85(152.47)
22/08/2020,NORTH INDIA,284.10(154.69)
15/08/2020,NORTH INDIA,281.90(154.24)
08/08/2020,NORTH INDIA,282.38(160.44)
01/08/2020,NORTH INDIA,273.91(160.30)
25/07/2020,NORTH INDIA,258.26(160.18)
18/07/2020,NORTH INDIA,263.05(160.14)
11/07/2020,NORTH INDIA,240.43(157.03)
04/07/2020,NORTH INDIA,253.63(158.24)
27/06/2020,NORTH INDIA,247.97(156.76)
20/06/2020,NORTH INDIA,240.36(160.18)
13/06/2020,NORTH INDIA,220.90(153.80)
06/06/2020,NORTH INDIA,207.86(148.48)
30/05/2020,NORTH INDIA,188.50(143.94)
23/05/2020,NORTH INDIA,195.55(142.76)
16/05/2020,NORTH INDIA,193.14(142.05)
09/05/2020,NORTH INDIA,187.94(143.47)
02/05/2020,NORTH INDIA,205.96(148.00)
25/04/2020,NORTH INDIA,121.25(150.17)
18/04/2020,NORTH INDIA,NS(157.41)
11/04/2020,NORTH INDIA,NS(159.87)
04/04/2020,NORTH INDIA,NS(144.10)
21/03/2020,NORTH INDIA,84.16(111.14)
14/03/2020,NORTH INDIA,90.82(107.51)
07/03/2020,NORTH INDIA,89.03(114.15)
29/02/2020,NORTH INDIA,91.28(112.44)
22/02/2020,NORTH INDIA,91.91(111.16)
15/02/2020,NORTH INDIA,97.43(116.16)
08/02/2020,NORTH INDIA,104.64(120.34)
01/02/2020,NORTH INDIA,110.77(123.45)
25/01/2020,NORTH INDIA,117.65(129.03)
18/01/2020,NORTH INDIA,123.40(132.20)
11/01/2020,NORTH INDIA,130.52(135.08)
04/01/2020,NORTH INDIA,135.42(138.06)
26/12/2020,SOUTH INDIA,132.27(103.30)
19/12/2020,SOUTH INDIA,129.46(91.02)
12/12/2020,SOUTH INDIA,127.41(89.80)
05/12/2020,SOUTH INDIA,128.92(90.49)
28/11/2020,SOUTH INDIA,162.61(90.69)
21/11/2020,SOUTH INDIA,165.09(91.90)
14/11/2020,SOUTH INDIA,189.01(89.02)
07/11/2020,SOUTH INDIA,162.46(87.99)
31/10/2020,SOUTH INDIA,158.91(89.17)
24/10/2020,SOUTH INDIA,154.29(89.63)
17/10/2020,SOUTH INDIA,149.02(92.85)
10/10/2020,SOUTH INDIA,151.06(93.05)
10/10/2020,SOUTH INDIA,151.06(93.05)
03/10/2020,SOUTH INDIA,160.48(93.99)
26/09/2020,SOUTH INDIA,175.57(94.97)
19/09/2020,SOUTH INDIA,189.05(93.69)
12/09/2020,SOUTH INDIA,192.53(83.41)
05/09/2020,SOUTH INDIA,191.74(90.82)
29/08/2020,SOUTH INDIA,182.41(90.01)
22/08/2020,SOUTH INDIA,169.04(91.14)
15/08/2020,SOUTH INDIA,163.38(87.05)
08/08/2020,SOUTH INDIA,147.52(87.88)
01/08/2020,SOUTH INDIA,142.37(88.91)
25/07/2020,SOUTH INDIA,137.60(86.18)
18/07/2020,SOUTH INDIA,131.40(85.94)
11/07/2020,SOUTH INDIA,123.72(86.02)
04/07/2020,SOUTH INDIA,113.53(92.27)
27/06/2020,SOUTH INDIA,108.68(95.76)
20/06/2020,SOUTH INDIA,105.73(99.88)
13/06/2020,SOUTH INDIA,102.18(101.37)
06/06/2020,SOUTH INDIA,98.62(102.19)
30/05/2020,SOUTH INDIA,98.87(104.45)
23/05/2020,SOUTH INDIA,97.23(103.81)
16/05/2020,SOUTH INDIA,99.17(105.98)
09/05/2020,SOUTH INDIA,100.82(107.66)
02/05/2020,SOUTH INDIA,93.09(107.85)
25/04/2020,SOUTH INDIA,102.83(108.96)
18/04/2020,SOUTH INDIA,130.27(99.03)
11/04/2020,SOUTH INDIA,119.84(108.05)
04/04/2020,SOUTH INDIA,NS(108.00)
21/03/2020,SOUTH INDIA,88.69(108.95)
14/03/2020,SOUTH INDIA,91.34(109.36)
07/03/2020,SOUTH INDIA,92.30(108.64)
29/02/2020,SOUTH INDIA,87.76(108.36)
22/02/2020,SOUTH INDIA,92.94(106.81)
15/02/2020,SOUTH INDIA,93.77(106.93)
08/02/2020,SOUTH INDIA,93.16(107.81)
01/02/2020,SOUTH INDIA,94.67(110.36)
25/01/2020,SOUTH INDIA,95.40(110.04)
18/01/2020,SOUTH INDIA,95.19(109.60)
11/01/2020,SOUTH INDIA,96.10(106.59)
04/01/2020,SOUTH INDIA,86.06(105.20)
26/12/2020,ALL INDIA,161.63(136.99)
19/12/2020,ALL INDIA,157.65(132.22)
12/12/2020,ALL INDIA,158.31(130.20)
