Week Ending/Date,Location,Average_Price
31/12/2022,NORTH INDIA,163.28(175.37)
24/12/2022,NORTH INDIA,167.17(178.87)
17/12/2022,NORTH INDIA,170.61(182.88)
10/12/2022,NORTH INDIA,178.34(186.49)
03/12/2022,NORTH INDIA,179.77(187.95)
26/11/2022,NORTH INDIA,183.33(193.12)
19/11/2022,NORTH INDIA,186.76(194.83)
12/11/2022,NORTH INDIA,190.02(191.72)
05/11/2022,NORTH INDIA,192.32(197.54)
29/10/2022,NORTH INDIA,197.06(184.38)
22/10/2022,NORTH INDIA,200.57(188.61)
15/10/2022,NORTH INDIA,198.01(149.51)
08/10/2022,NORTH INDIA,NS(179.49)
01/10/2022,NORTH INDIA,192.46(183.99)
24/09/2022,NORTH INDIA,191.90(182.63)
17/09/2022,NORTH INDIA,198.56(181.81)
10/09/2022,NORTH INDIA,208.25(181.06)
03/09/2022,NORTH INDIA,212.23(182.32)
27/08/2022,NORTH INDIA,209.69(182.54)
20/08/2022,NORTH INDIA,208.34(183.56)
13/08/2022,NORTH INDIA,211.27(182.57)
06/08/2022,NORTH INDIA,213.33(186.49)
30/07/2022,NORTH INDIA,214.94(188.83)
23/07/2022,NORTH INDIA,208.35(191.91)
16/07/2022,NORTH INDIA,203.70(197.01)
09/07/2022,NORTH INDIA,211.09(201.79)
02/07/2022,NORTH INDIA,220.10(216.84)
25/06/2022,NORTH INDIA,223.02(220.51)
18/06/2022,NORTH INDIA,224.88(224.71)
11/06/2022,NORTH INDIA,206.58(226.24)
04/06/2022,NORTH INDIA,190.59(222.90)
28/05/2022,NORTH INDIA,182.55(216.28)
21/05/2022,NORTH INDIA,182.87(214.96)
14/05/2022,NORTH INDIA,184.57(209.64)
07/05/2022,NORTH INDIA,195.63(205.92)
30/04/2022,NORTH INDIA,213.68(199.96)
23/04/2022,NORTH INDIA,238.25(205.65)
16/04/2022,NORTH INDIA,237.10(212.37)
09/04/2022,NORTH INDIA,253.83(212.47)
02/04/2022,NORTH INDIA,159.11(157.20)
26/03/2022,NORTH INDIA,144.31(158.23)
19/03/2022,NORTH INDIA,NS(NS)
12/03/2022,NORTH INDIA,100.59(146.51)
05/03/2022,NORTH INDIA,132.14(147.73)
26/02/2022,NORTH INDIA,134.13(156.87)
19/02/2022,NORTH INDIA,135.50(156.87)
12/02/2022,NORTH INDIA,147.27(157.54)
05/02/2022,NORTH INDIA,149.85(158.52)
29/01/2022,NORTH INDIA,142.57(162.76)
22/01/2022,NORTH INDIA,153.93(167.33)
15/01/2022,NORTH INDIA,160.35(170.94)
08/01/2022,NORTH INDIA,164.02(172.07)
01/01/2022,NORTH INDIA,175.37(173.02)
31/12/2022,SOUTH INDIA,111.37(NS)
24/12/2022,SOUTH INDIA,122.29(108.75)
17/12/2022,SOUTH INDIA,117.94(107.62)
10/12/2022,SOUTH INDIA,114.89(107.39)
03/12/2022,SOUTH INDIA,116.58(104.29)
26/11/2022,SOUTH INDIA,119.68(103.61)
19/11/2022,SOUTH INDIA,121.45(102.89)
12/11/2022,SOUTH INDIA,121.51(97.74)
05/11/2022,SOUTH INDIA,119.97(97.98)
29/10/2022,SOUTH INDIA,114.46(95.27)
22/10/2022,SOUTH INDIA,109.13(92.97)
15/10/2022,SOUTH INDIA,108.13(93.37)
08/10/2022,SOUTH INDIA,108.12(94.25)
01/10/2022,SOUTH INDIA,112.02(98.08)
24/09/2022,SOUTH INDIA,110.39(99.80)
17/09/2022,SOUTH INDIA,108.38(100.30)
10/09/2022,SOUTH INDIA,98.64(96.96)
03/09/2022,SOUTH INDIA,108.09(99.69)
