Week Ending/Date,Location,Average_Price
24/08/2013,SOUTH INDIA,96.14 (90.18)
17/08/2013,SOUTH INDIA,98.30 (89.44)
10/08/2013,SOUTH INDIA,97.10 (88.96)
03/08/2013,SOUTH INDIA,95.31(87.60)
27/07/2013,SOUTH INDIA,95.14(84.99)
20/07/2013,SOUTH INDIA,95.83(83.58)
13/07/2013,SOUTH INDIA,96.28(82.55)
06/07/2013,SOUTH INDIA,98.54(82.66)
29/06/2013,SOUTH INDIA,99.02(82.93)
22/06/2013,SOUTH INDIA,98.28(85.43)
15/06/2013,SOUTH INDIA,97.41(90.78)
08/06/2013,SOUTH INDIA,99.72(92.77)
01/06/2013,SOUTH INDIA,100.96(93.10)
25/05/2013,SOUTH INDIA,98.83(92.46)
18/05/2013,SOUTH INDIA,96.67(91.75)
11/05/2013,SOUTH INDIA,97.61(86.28)
04/05/2013,SOUTH INDIA,105.15(85.36)
27/04/2013,SOUTH INDIA,109.41(88.40)
20/04/2013,SOUTH INDIA,111.32(87.60)
13/04/2013,SOUTH INDIA,113.24(84.25)
06/04/2013,SOUTH INDIA,116.21(73.43)
30/03/2013,SOUTH INDIA,109.13(81.93)
23/03/2013,SOUTH INDIA,119.79(80.28)
16/03/2013,SOUTH INDIA,111.15(78.41)
09/03/2013,SOUTH INDIA,106.82(78.45)
02/03/2013,SOUTH INDIA,101.36(76.54)
23/02/2013,SOUTH INDIA,100.57(74.88)
16/02/2013,SOUTH INDIA,100.68(76.33)
09/02/2013,SOUTH INDIA,100.47(76.18)
02/02/2013,SOUTH INDIA,99.01(75.33)
26/01/2013,SOUTH INDIA,98.95(76.23)
19/01/2013,SOUTH INDIA,99.19(74.82)
12/01/2013,SOUTH INDIA,100.68(73.03)
05/01/2013,SOUTH INDIA,101.26(71.66)
28/12/2013,ALL INDIA,129.03 (133.93)
21/12/2013,ALL INDIA,115.28 (126.71)
07/12/2013,ALL INDIA,121.64 (127.13)
30/11/2013,ALL INDIA,124.26 (128.73)
23/11/2013,ALL INDIA,121.39 (127.75)
16/11/2013,ALL INDIA,118.80 (125.57)
09/11/2013,ALL INDIA,121.92 (123.99)
02/11/2013,ALL INDIA,124.06 (122.77)
26/10/2013,ALL INDIA,125.46 (88.08)
19/10/2013,ALL INDIA,93.40 (122.44)
12/10/2013,ALL INDIA,124.25 (122.75)
05/10/2013,ALL INDIA,126.56 (114.54)
28/09/2013,ALL INDIA,127.82 (124.96)
21/09/2013,ALL INDIA,126.85 (126.75)
14/09/2013,ALL INDIA,127.03 (127.94)
07/09/2013,ALL INDIA,125.75 (124.93)
31/08/2013,ALL INDIA,126.23 (130.45)
24/08/2013,ALL INDIA,126.41 (127.70)
17/08/2013,ALL INDIA,128.17 (123.77)
10/08/2013,ALL INDIA,129.31 (128.47)
03/08/2013,ALL INDIA,127.83(128.80)
27/07/2013,ALL INDIA,128.78(128.51)
20/07/2013,ALL INDIA,128.82(127.09)
13/07/2013,ALL INDIA,131.60(124.24)
06/07/2013,ALL INDIA,132.46(125.30)
29/06/2013,ALL INDIA,128.83(125.02)
22/06/2013,ALL INDIA,125.70(127.99)
15/06/2013,ALL INDIA,125.00(135.78)
08/06/2013,ALL INDIA,127.98(137.95)
01/06/2013,ALL INDIA,127.80(136.62)
25/05/2013,ALL INDIA,125.12(135.78)
18/05/2013,ALL INDIA,124.30(130.94)
11/05/2013,ALL INDIA,123.46(126.78)
04/05/2013,ALL INDIA,128.74(124.76)
27/04/2013,ALL INDIA,128.99(119.51)
20/04/2013,ALL INDIA,128.45(109.59)
13/04/2013,ALL INDIA,129.04(100.13)
06/04/2013,ALL INDIA,125.36(86.22)
30/03/2013,ALL INDIA,109.13(83.27)
23/03/2013,ALL INDIA,123.75(79.80)
16/03/2013,ALL INDIA,111.15(78.82)
09/03/2013,ALL INDIA,116.51(82.18)
02/03/2013,ALL INDIA,117.13(85.11)
23/02/2013,ALL INDIA,119.39(85.69)
16/02/2013,ALL INDIA,117.08(89.00)
09/02/2013,ALL INDIA,116.86(89.10)
02/02/2013,ALL INDIA,115.14(93.49)
26/01/2013,ALL INDIA,116.99(92.07)
19/01/2013,ALL INDIA,119.70(94.13)
12/01/2013,ALL INDIA,120.83(95.89)
05/01/2013,ALL INDIA,124.50(97.38)
