Week Ending/Date,Location,Average_Price
02/04/2011,SOUTH INDIA,71.92(63.66)
26/03/2011,SOUTH INDIA,71.94(70.27)
19/03/2011,SOUTH INDIA,73.54(69.91)
12/03/2011,SOUTH INDIA,75.37(68.49)
05/03/2011,SOUTH INDIA,75.98(68.59)
26/02/2011,SOUTH INDIA,76.63(71.53)
19/02/2011,SOUTH INDIA,74.92(71.69)
12/02/2011,SOUTH INDIA,71.60(72.32)
05/02/2011,SOUTH INDIA,76.90(71.39)
29/01/2011,SOUTH INDIA,77.86(73.30)
22/01/2011,SOUTH INDIA,79.77(74.36)
15/01/2011,SOUTH INDIA,75.12(73.58)
08/01/2011,SOUTH INDIA,72.09(75.16)
01/01/2011,SOUTH INDIA,N.S.(75.29)
26/11/2011,ALL INDIA,100.81(107.30)
31/12/2011,ALL INDIA,108.32(119.16)
24/12/2011,ALL INDIA,99.92(100.58)
17/12/2011,ALL INDIA,96.61(103.71)
10/12/2011,ALL INDIA,99.31(104.70)
03/12/2011,ALL INDIA,99.63(107.78)
19/11/2011,ALL INDIA,102.47(109.31)
12/11/2011,ALL INDIA,104.29(109.75)
05/11/2011,ALL INDIA,104.30(111.48)
29/10/2011,ALL INDIA,103.24(110.87)
22/10/2011,ALL INDIA,105.54(103.17)
15/10/2011,ALL INDIA,103.61(103.88)
08/10/2011,ALL INDIA,77.37(111.92)
01/10/2011,ALL INDIA,104.11(110.88)
24/09/2011,ALL INDIA,104.48(111.51)
17/09/2011,ALL INDIA,103.56(110.08)
10/09/2011,ALL INDIA,105.92(108.05)
03/09/2011,ALL INDIA,102.67(106.66)
27/08/2011,ALL INDIA,103.27(108.53)
20/08/2011,ALL INDIA,102.01(106.14)
13/08/2011,ALL INDIA,101.86(106.39)
06/08/2011,ALL INDIA,101.33(104.69)
30/07/2011,ALL INDIA,102.14(103.16)
23/07/2011,ALL INDIA,108.15(100.26)
16/07/2011,ALL INDIA,110.04(99.73)
09/07/2011,ALL INDIA,111.53(99.46)
02/07/2011,ALL INDIA,109.34(94.33)
25/06/2011,ALL INDIA,108.25(96.82)
18/06/2011,ALL INDIA,105.21(91.45)
11/06/2011,ALL INDIA,101.78(90.78)
04/06/2011,ALL INDIA,101.18(94.65)
28/05/2011,ALL INDIA,104.79(100.93)
21/05/2011,ALL INDIA,101.17(94.33)
14/05/2011,ALL INDIA,97.94(96.18)
07/05/2011,ALL INDIA,103.68(92.14)
30/04/2011,ALL INDIA,100.24(89.89)
23/04/2011,ALL INDIA,97.75(87.58)
16/04/2011,ALL INDIA,88.54(84.91)
09/04/2011,ALL INDIA,89.19(81.18)
02/04/2011,ALL INDIA,72.04(67.17)
26/03/2011,ALL INDIA,71.94(70.27)
19/03/2011,ALL INDIA,73.54(69.91)
12/03/2011,ALL INDIA,78.55(72.49)
05/03/2011,ALL INDIA,79.86(76.47)
26/02/2011,ALL INDIA,82.30(84.44)
19/02/2011,ALL INDIA,85.91(87.16)
12/02/2011,ALL INDIA,88.47(88.86)
05/02/2011,ALL INDIA,92.54(89.34)
29/01/2011,ALL INDIA,96.29(92.24)
22/01/2011,ALL INDIA,96.45(92.68)
15/01/2011,ALL INDIA,95.90(88.06)
08/01/2011,ALL INDIA,96.79(95.85)
01/01/2011,ALL INDIA,108.61(101.68)
